plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not,Confidence level
139241988,540532911,30.22195705,-1.608040523,FALSE,2021-03-08 18:23,8.4 secs,Mapbox Satellite,,POINT(30.221957054 -1.608040523),Cropland,fairly confident
139241989,540532912,30.42871823,-1.232445579,FALSE,2021-03-08 18:23,11.6 secs,Mapbox Satellite,,POINT(30.428718234 -1.232445579),Cropland,fairly confident
139241990,540532913,30.85266105,-1.079157649,FALSE,2021-03-08 18:24,29.8 secs,Mapbox Satellite,,POINT(30.852661051 -1.079157649),Non-crop,fairly confident
139241991,540532914,30.01447722,-1.395423636,FALSE,2021-03-08 18:24,6.4 secs,Mapbox Satellite,,POINT(30.014477222 -1.395423636),Cropland,completely confident
139241992,540532915,30.53596158,-1.026263559,FALSE,2021-03-08 18:25,83.1 secs,Mapbox Satellite,,POINT(30.53596158 -1.026263559),Cropland,fairly confident
139241993,540532916,29.27832651,-2.97054076,FALSE,2021-03-08 18:25,13.8 secs,Mapbox Satellite,,POINT(29.278326509 -2.97054076),Cropland,slightly confident
139241994,540532917,28.43583077,-2.290709197,FALSE,2021-03-08 18:26,6.9 secs,Mapbox Satellite,,POINT(28.435830766 -2.290709197),Non-crop,completely confident
139241995,540532918,30.00854834,-2.394272653,FALSE,2021-03-08 18:26,11.0 secs,Mapbox Satellite,,POINT(30.008548341 -2.394272653),Cropland,fairly confident
139241996,540532919,30.58652898,-2.28909352,FALSE,2021-03-08 18:26,29.7 secs,Planet Monthly Mosaics,,POINT(30.58652898 -2.28909352),Cropland,fairly confident
139241997,540532920,29.42966939,-2.551577393,FALSE,2021-03-08 18:27,13.2 secs,Mapbox Satellite,,POINT(29.429669386 -2.551577393),Cropland,fairly confident
139241998,540532921,28.85222774,-1.657689438,FALSE,2021-03-08 18:27,30.4 secs,Planet Monthly Mosaics,,POINT(28.852227735 -1.657689438),Cropland,completely confident
139241999,540532922,30.48413654,-0.97839843,FALSE,2021-03-08 18:27,21.1 secs,Planet Monthly Mosaics,,POINT(30.484136537 -0.97839843),Cropland,fairly confident
139242000,540532923,30.90502508,-1.763807471,FALSE,2021-03-08 18:29,102.1 secs,Planet Monthly Mosaics,,POINT(30.905025083 -1.763807471),Non-crop,fairly confident
139242001,540532925,29.59233104,-1.917227068,FALSE,2021-03-08 18:30,30.4 secs,Planet Monthly Mosaics,,POINT(29.592331035 -1.917227068),Cropland,fairly confident
139242002,540532926,29.48239274,-2.760628909,FALSE,2021-03-08 18:30,26.2 secs,Mapbox Satellite,,POINT(29.482392743 -2.760628909),Cropland,fairly confident
139242003,540532927,28.80076202,-2.335670374,FALSE,2021-03-08 18:31,39.5 secs,Planet Monthly Mosaics,,POINT(28.800762019 -2.335670374),Cropland,slightly confident
139242004,540532928,29.5419433,-2.233179799,FALSE,2021-03-08 18:31,21.4 secs,Planet Monthly Mosaics,,POINT(29.541943297 -2.233179799),Cropland,slightly confident
139242005,540532929,30.42835891,-2.709760202,FALSE,2021-03-08 18:35,254.4 secs,Planet Monthly Mosaics,,POINT(30.428358908 -2.709760202),Cropland,slightly confident
139242006,540532930,28.43690875,-0.819708957,FALSE,2021-03-08 18:43,475.8 secs,Mapbox Satellite,,POINT(28.436908745 -0.819708957),Non-crop,completely confident
139242007,540532931,28.54001984,-1.606244599,FALSE,2021-03-08 18:43,7.4 secs,Mapbox Satellite,,POINT(28.54001984 -1.606244599),Non-crop,completely confident
139242008,540532932,28.43115953,-2.604785825,FALSE,2021-03-08 18:43,5.4 secs,Mapbox Satellite,,POINT(28.431159527 -2.604785825),Non-crop,completely confident
139242009,540532933,28.85474302,-1.973870339,FALSE,2021-03-08 18:44,6.1 secs,Mapbox Satellite,,POINT(28.854743018 -1.973870339),Non-crop,completely confident
139242010,540532934,28.80237899,-1.816145949,FALSE,2021-03-08 18:45,85.9 secs,Mapbox Satellite,,POINT(28.802378986 -1.816145949),Non-crop,fairly confident
139242011,540532935,29.79657693,-0.868115149,FALSE,2021-03-08 18:45,24.6 secs,Planet Monthly Mosaics,,POINT(29.796576932 -0.868115149),Non-crop,slightly confident
139242012,540532936,28.43295616,-1.916329255,FALSE,2021-03-08 18:46,43.7 secs,Planet Monthly Mosaics,,POINT(28.432956157 -1.916329255),Non-crop,completely confident
139242013,540532937,28.85510234,-1.658048614,FALSE,2021-03-08 18:46,12.3 secs,Planet Monthly Mosaics,,POINT(28.855102344 -1.658048614),Non-crop,completely confident
139242014,540532938,28.48999143,-1.923870867,FALSE,2021-03-08 18:48,70.7 secs,Mapbox Satellite,,POINT(28.489991428 -1.923870867),Non-crop,completely confident
139242015,540532939,30.2737821,-2.970720182,FALSE,2021-03-08 18:48,40.2 secs,Planet Monthly Mosaics,,POINT(30.273782096 -2.970720182),Cropland,slightly confident
139242016,540532941,29.22650147,-2.658709887,FALSE,2021-03-08 18:53,302.2 secs,Mapbox Satellite,,POINT(29.226501467 -2.658709887),Non-crop,fairly confident
139242017,540532942,29.9601369,-1.082391008,FALSE,2021-03-08 18:55,83.1 secs,Mapbox Satellite,,POINT(29.960136896 -1.082391008),Non-crop,slightly confident
139242018,540532943,29.32871425,-0.818990378,FALSE,2021-03-08 18:55,39.3 secs,Mapbox Satellite,,POINT(29.328714247 -0.818990378),Non-crop,fairly confident
139242019,540532944,29.06060588,-1.811297476,FALSE,2021-03-08 18:55,5.3 secs,Mapbox Satellite,,POINT(29.060605883 -1.811297476),Non-crop,completely confident
139242020,540532945,30.95631114,-1.13097305,FALSE,2021-03-08 18:56,18.6 secs,Mapbox Satellite,,POINT(30.956311136 -1.13097305),Cropland,fairly confident
139242021,540532946,29.324582,-1.390214946,FALSE,2021-03-08 18:58,102.7 secs,Mapbox Satellite,,POINT(29.324581997 -1.390214946),Non-crop,fairly confident
139242022,540532947,29.69472348,-2.650454255,FALSE,2021-03-08 18:58,7.9 secs,Mapbox Satellite,,POINT(29.694723478 -2.650454255),Cropland,completely confident
139242023,540532948,28.74911664,-1.133847098,FALSE,2021-03-08 18:58,5.6 secs,Mapbox Satellite,,POINT(28.74911664 -1.133847098),Non-crop,completely confident
139242024,540532949,29.85415119,-1.863634581,FALSE,2021-03-08 18:58,19.5 secs,Planet Monthly Mosaics,,POINT(29.854151192 -1.863634581),Non-crop,slightly confident
139242025,540532950,30.63979133,-2.023509206,FALSE,2021-03-08 18:58,15.8 secs,Mapbox Satellite,,POINT(30.639791327 -2.023509206),Cropland,completely confident
139242026,540532951,28.43511211,-1.128637885,FALSE,2021-03-08 18:58,5.6 secs,Mapbox Satellite,,POINT(28.435112114 -1.128637885),Non-crop,completely confident
139242027,540532952,29.21949461,-1.076822442,FALSE,2021-03-08 19:08,546.4 secs,Planet Monthly Mosaics,,POINT(29.219494608 -1.076822442),Non-crop,fairly confident
139242028,540532953,29.11494621,-1.290185506,FALSE,2021-03-08 19:08,15.5 secs,Mapbox Satellite,,POINT(29.114946208 -1.290185506),Non-crop,slightly confident
139242029,540532954,29.75157909,-2.077994274,FALSE,2021-03-08 19:08,4.9 secs,Mapbox Satellite,,POINT(29.751579086 -2.077994274),Non-crop,completely confident
139242030,540532955,30.26929052,-1.500118252,FALSE,2021-03-08 19:08,8.3 secs,Mapbox Satellite,,POINT(30.26929052 -1.500118252),Cropland,completely confident
139242031,540533069,30.11435438,-1.76470536,FALSE,2021-03-08 20:26,4650.7 secs,Mapbox Satellite,,POINT(30.114354382 -1.76470536),Cropland,fairly confident
139242032,540533070,30.79760207,-1.919920503,FALSE,2021-03-08 20:26,5.2 secs,Mapbox Satellite,,POINT(30.797602074 -1.919920503),Non-crop,completely confident
139242033,540540755,30.64122863,-2.914118959,FALSE,2021-03-08 21:00,33.4 secs,Mapbox Satellite,,POINT(30.641228632 -2.914118959),Cropland,slightly confident
139242034,540540861,28.85186841,-2.388348935,FALSE,2021-03-08 21:00,3.8 secs,Mapbox Satellite,,POINT(28.851868409 -2.388348935),Non-crop,completely confident
139242035,540540968,30.48144159,-1.183865275,FALSE,2021-03-08 21:00,4.0 secs,Mapbox Satellite,,POINT(30.481441591 -1.183865275),Cropland,completely confident
139242036,540541363,29.17036451,-2.758834362,FALSE,2021-03-08 21:01,15.1 secs,Mapbox Satellite,,POINT(29.170364511 -2.758834362),Cropland,fairly confident
139242037,540541521,30.22447234,-2.181393211,FALSE,2021-03-08 21:01,5.8 secs,Mapbox Satellite,,POINT(30.224472337 -2.181393211),Cropland,fairly confident
139242038,540541664,30.4794653,-0.762140185,FALSE,2021-03-08 21:01,5.7 secs,Mapbox Satellite,,POINT(30.479465298 -0.762140185),Cropland,fairly confident
139242039,540542674,29.64415608,-1.915790567,FALSE,2021-03-08 21:01,40.9 secs,Mapbox Satellite,,POINT(29.644156077 -1.915790567),Non-crop,fairly confident
139242040,540542836,30.3292004,-1.969920093,FALSE,2021-03-08 21:02,5.7 secs,Mapbox Satellite,,POINT(30.3292004 -1.969920093),Cropland,slightly confident
139242041,540543303,28.69639328,-2.551756878,FALSE,2021-03-08 21:02,17.0 secs,Mapbox Satellite,,POINT(28.696393282 -2.551756878),Non-crop,completely confident
139242042,540559666,28.96288468,-1.870099018,FALSE,2021-03-08 21:12,601.5 secs,Mapbox Satellite,,POINT(28.962884679 -1.870099018),Non-crop,fairly confident
139242043,540560124,29.69759809,-2.443717974,FALSE,2021-03-08 21:12,16.8 secs,Mapbox Satellite,,POINT(29.697598087 -2.443717974),Cropland,fairly confident
139242044,540560681,30.95433484,-1.132589702,FALSE,2021-03-08 21:12,20.4 secs,Mapbox Satellite,,POINT(30.954334842 -1.132589702),Non-crop,completely confident
139242045,540560845,29.00914017,-2.814725476,FALSE,2021-03-08 21:13,5.8 secs,Mapbox Satellite,,POINT(29.009140166 -2.814725476),Cropland,completely confident
139242046,540561451,29.69939472,-2.602811572,FALSE,2021-03-08 21:13,21.9 secs,Mapbox Satellite,,POINT(29.699394718 -2.602811572),Non-crop,completely confident
139242047,540561624,28.96018973,-2.235872696,FALSE,2021-03-08 21:13,6.2 secs,Mapbox Satellite,,POINT(28.960189733 -2.235872696),Non-crop,completely confident
139242048,540561859,28.64690386,-2.915913265,FALSE,2021-03-08 21:13,8.4 secs,Mapbox Satellite,,POINT(28.64690386 -2.915913265),Non-crop,completely confident
139242049,540562231,30.85373903,-1.285156211,FALSE,2021-03-08 21:13,14.0 secs,Mapbox Satellite,,POINT(30.853739029 -1.285156211),Non-crop,slightly confident
139242050,540562365,29.38269525,-2.498905237,FALSE,2021-03-08 21:13,5.2 secs,Mapbox Satellite,,POINT(29.382695246 -2.498905237),Non-crop,completely confident
139242051,540562885,30.74829231,-2.703837936,FALSE,2021-03-08 21:14,19.4 secs,Planet Monthly Mosaics,,POINT(30.748292314 -2.703837936),Cropland,slightly confident
139242052,540563326,28.54343344,-1.761652534,FALSE,2021-03-08 21:14,16.2 secs,Mapbox Satellite,,POINT(28.543433438 -1.761652534),Non-crop,fairly confident
139242053,540563590,29.69328617,-2.236231748,FALSE,2021-03-08 21:14,9.6 secs,Mapbox Satellite,,POINT(29.693286174 -2.236231748),Cropland,fairly confident
139242054,540563816,29.58945643,-1.869021614,FALSE,2021-03-08 21:14,8.2 secs,Mapbox Satellite,,POINT(29.589456426 -1.869021614),Cropland,fairly confident
139242055,540564738,29.22398618,-1.1840449,FALSE,2021-03-08 21:15,33.7 secs,Mapbox Satellite,,POINT(29.223986184 -1.1840449),Non-crop,fairly confident
139242056,540565109,30.74344141,-1.974768121,FALSE,2021-03-08 21:15,13.3 secs,Mapbox Satellite,,POINT(30.743441412 -1.974768121),Cropland,completely confident
139242057,540566259,30.54045316,-2.916451556,FALSE,2021-03-08 21:16,50.4 secs,Mapbox Satellite,,POINT(30.540453156 -2.916451556),Cropland,fairly confident
139242058,540566260,29.7981939,-2.39193907,FALSE,2021-03-08 21:16,5.7 secs,Mapbox Satellite,,POINT(29.7981939 -2.39193907),Cropland,completely confident
139242059,540566261,29.4305677,-1.396321684,FALSE,2021-03-08 21:16,8.9 secs,Mapbox Satellite,,POINT(29.430567701 -1.396321684),Non-crop,fairly confident
139242060,540566262,30.63853369,-1.339482281,FALSE,2021-03-08 21:17,24.4 secs,Mapbox Satellite,,POINT(30.638533686 -1.339482281),Non-crop,completely confident
139242061,540566263,30.9059234,-1.238552703,FALSE,2021-03-08 21:17,7.2 secs,Mapbox Satellite,,POINT(30.905923398 -1.238552703),Non-crop,slightly confident
139242062,540566264,30.05911574,-1.66074243,FALSE,2021-03-08 21:17,8.5 secs,Mapbox Satellite,,POINT(30.059115742 -1.66074243),Cropland,completely confident
139242063,540566265,28.43780706,-1.496885423,FALSE,2021-03-08 21:17,6.3 secs,Mapbox Satellite,,POINT(28.43780706 -1.496885423),Non-crop,completely confident
139242064,540566266,28.53966051,-2.598145143,FALSE,2021-03-08 21:17,10.7 secs,Mapbox Satellite,,POINT(28.539660514 -2.598145143),Non-crop,completely confident
139242065,540566267,28.48352356,-2.808983181,FALSE,2021-03-08 21:17,8.7 secs,Mapbox Satellite,,POINT(28.483523558 -2.808983181),Non-crop,fairly confident
139242066,540566268,29.27311628,-1.765603249,FALSE,2021-03-08 21:17,8.5 secs,Mapbox Satellite,,POINT(29.27311628 -1.765603249),Non-crop,completely confident
139242067,540566269,30.48737047,-2.442999975,FALSE,2021-03-08 21:18,13.8 secs,Mapbox Satellite,,POINT(30.487370472 -2.442999975),Cropland,slightly confident
139242068,540566270,28.48262524,-1.180452404,FALSE,2021-03-08 21:18,7.1 secs,Mapbox Satellite,,POINT(28.482625243 -1.180452404),Non-crop,completely confident
139242069,540566271,29.58694114,-0.865959439,FALSE,2021-03-08 21:18,6.4 secs,Mapbox Satellite,,POINT(29.586941143 -0.865959439),Cropland,fairly confident
139242070,540566272,30.7488313,-2.658709887,FALSE,2021-03-08 21:18,10.9 secs,Mapbox Satellite,,POINT(30.748831303 -2.658709887),Cropland,slightly confident
139242071,540566273,29.11853947,-0.924245235,FALSE,2021-03-08 21:18,8.9 secs,Mapbox Satellite,,POINT(29.118539469 -0.924245235),Non-crop,completely confident
139242072,540566274,31.00939382,-1.290544741,FALSE,2021-03-08 21:18,7.5 secs,Mapbox Satellite,,POINT(31.009393819 -1.290544741),Non-crop,fairly confident
139242073,540566275,30.01268059,-2.706888804,FALSE,2021-03-08 21:19,10.0 secs,Mapbox Satellite,,POINT(30.012680591 -2.706888804),Non-crop,completely confident
139242074,540566577,29.48616567,-2.499623205,FALSE,2021-03-08 21:20,64.3 secs,Mapbox Satellite,,POINT(29.486165667 -2.499623205),Non-crop,slightly confident
139242075,540566846,30.69413165,-1.024287582,FALSE,2021-03-08 21:20,9.8 secs,Mapbox Satellite,,POINT(30.694131652 -1.024287582),Non-crop,fairly confident
139242076,540567270,30.27360243,-1.345229921,FALSE,2021-03-08 21:20,15.5 secs,Mapbox Satellite,,POINT(30.273602433 -1.345229921),Non-crop,slightly confident
139242077,540567395,30.32830208,-2.341055778,FALSE,2021-03-08 21:20,4.5 secs,Mapbox Satellite,,POINT(30.328302084 -2.341055778),Non-crop,completely confident
139242078,540567514,28.48567952,-1.344691081,FALSE,2021-03-08 21:20,4.3 secs,Mapbox Satellite,,POINT(28.485679515 -1.344691081),Non-crop,completely confident
139242079,540567682,29.11476655,-2.500161682,FALSE,2021-03-08 21:20,6.1 secs,Mapbox Satellite,,POINT(29.114766545 -2.500161682),Non-crop,completely confident
139242080,540567963,29.43434063,-0.813780678,FALSE,2021-03-08 21:21,10.3 secs,Mapbox Satellite,,POINT(29.434340625 -0.813780678),Non-crop,completely confident
139242081,540568093,29.42895073,-1.922793496,FALSE,2021-03-08 21:21,4.7 secs,Mapbox Satellite,,POINT(29.428950733 -1.922793496),Cropland,completely confident
139242082,540568214,28.4356511,-2.551577393,FALSE,2021-03-08 21:21,4.4 secs,Mapbox Satellite,,POINT(28.435651103 -2.551577393),Non-crop,completely confident
139242083,540568311,29.79891255,-1.762730003,FALSE,2021-03-08 21:21,3.5 secs,Mapbox Satellite,,POINT(29.798912552 -1.762730003),Non-crop,completely confident
139242084,540568354,30.85445768,-1.397399342,FALSE,2021-03-08 21:21,22.0 secs,Planet Monthly Mosaics,,POINT(30.854457682 -1.397399342),Non-crop,completely confident
139242085,540568355,28.75055394,-1.498861041,FALSE,2021-03-08 21:21,13.1 secs,Mapbox Satellite,,POINT(28.750553944 -1.498861041),Cropland,slightly confident
139242086,540568356,30.74200411,-1.396501294,FALSE,2021-03-08 21:22,28.5 secs,Planet Monthly Mosaics,,POINT(30.742004107 -1.396501294),Non-crop,slightly confident
139242087,540568357,30.693413,-1.290185506,FALSE,2021-03-08 21:22,25.5 secs,Mapbox Satellite,,POINT(30.693413 -1.290185506),Cropland,slightly confident
139242088,540568358,29.01363174,-2.550141513,FALSE,2021-03-08 21:22,5.1 secs,Mapbox Satellite,,POINT(29.013631743 -2.550141513),Non-crop,completely confident
139242089,540568359,29.85576816,-1.921177438,FALSE,2021-03-08 21:22,5.2 secs,Mapbox Satellite,,POINT(29.85576816 -1.921177438),Cropland,fairly confident
139242090,540568360,30.2163875,-1.292879768,FALSE,2021-03-08 21:22,4.2 secs,Mapbox Satellite,,POINT(30.216387499 -1.292879768),Cropland,completely confident
139242091,540568361,30.68964008,-1.81686424,FALSE,2021-03-08 21:23,3.6 secs,Mapbox Satellite,,POINT(30.689640076 -1.81686424),Non-crop,fairly confident
139242092,540568362,28.64384959,-2.498905237,FALSE,2021-03-08 21:23,5.8 secs,Mapbox Satellite,,POINT(28.643849588 -2.498905237),Non-crop,completely confident
139242093,540568363,30.27090749,-0.817014286,FALSE,2021-03-08 21:23,4.9 secs,Mapbox Satellite,,POINT(30.270907487 -0.817014286),Cropland,slightly confident
139242094,540568364,30.64212695,-1.340739579,FALSE,2021-03-08 21:23,20.4 secs,Mapbox Satellite,,POINT(30.642126947 -1.340739579),Non-crop,fairly confident
139242095,540568365,29.75032145,-3.025165552,FALSE,2021-03-08 21:23,6.8 secs,Mapbox Satellite,,POINT(29.750321445 -3.025165552),Cropland,slightly confident
139242096,540568366,30.79562578,-2.809342075,FALSE,2021-03-08 21:23,8.2 secs,Mapbox Satellite,,POINT(30.79562578 -2.809342075),Cropland,fairly confident
139242097,540568367,28.59058724,-1.343254172,FALSE,2021-03-08 21:23,4.0 secs,Mapbox Satellite,,POINT(28.590587241 -1.343254172),Non-crop,fairly confident
139242098,540568368,29.74367391,-1.970997434,FALSE,2021-03-08 21:24,25.8 secs,Mapbox Satellite,,POINT(29.743673911 -1.970997434),Cropland,slightly confident
139242099,540568369,30.22177739,-1.028059901,FALSE,2021-03-08 21:24,10.5 secs,Mapbox Satellite,,POINT(30.221777391 -1.028059901),Cropland,completely confident
139242100,540568370,31.00777685,-2.500700158,FALSE,2021-03-08 21:24,11.5 secs,Mapbox Satellite,,POINT(31.007776852 -2.500700158),Non-crop,completely confident
139242101,540568371,29.58837845,-0.819529312,FALSE,2021-03-08 21:24,5.3 secs,Mapbox Satellite,,POINT(29.588378448 -0.819529312),Non-crop,slightly confident
139242102,540568372,29.539967,-2.654043667,FALSE,2021-03-08 21:24,7.8 secs,Mapbox Satellite,,POINT(29.539967003 -2.654043667),Cropland,fairly confident
139242103,540568373,29.16587294,-2.917886998,FALSE,2021-03-08 21:24,6.1 secs,Mapbox Satellite,,POINT(29.165872935 -2.917886998),Cropland,fairly confident
139242104,540568374,30.53254798,-2.343209934,FALSE,2021-03-08 21:25,5.1 secs,Mapbox Satellite,,POINT(30.532547981 -2.343209934),Non-crop,fairly confident
139242105,540568375,30.48054328,-1.2351399,FALSE,2021-03-08 21:26,59.6 secs,Mapbox Satellite,,POINT(30.480543276 -1.2351399),Cropland,fairly confident
139242106,540568376,28.96216603,-2.021534144,FALSE,2021-03-08 21:26,4.6 secs,Mapbox Satellite,,POINT(28.962166027 -2.021534144),Non-crop,completely confident
139242107,540568377,28.80561292,-2.182649941,FALSE,2021-03-08 21:26,13.9 secs,Mapbox Satellite,,POINT(28.805612921 -2.182649941),Non-crop,fairly confident
139242108,540568378,30.58527134,-1.444897855,FALSE,2021-03-08 21:26,32.9 secs,Mapbox Satellite,,POINT(30.585271339 -1.444897855),Non-crop,fairly confident
139242109,540568379,30.47964496,-1.656252735,FALSE,2021-03-08 21:27,6.8 secs,Mapbox Satellite,,POINT(30.479644961 -1.656252735),Cropland,fairly confident
139242110,540568380,29.01111646,-0.971572222,FALSE,2021-03-08 21:27,4.6 secs,Mapbox Satellite,,POINT(29.01111646 -0.971572222),Cropland,completely confident
139242111,540568381,29.06330083,-2.808983181,FALSE,2021-03-08 21:27,4.5 secs,Mapbox Satellite,,POINT(29.063300828 -2.808983181),Cropland,completely confident
139242112,540568382,28.64726319,-1.291263211,FALSE,2021-03-08 21:27,5.1 secs,Mapbox Satellite,,POINT(28.647263186 -1.291263211),Non-crop,completely confident
139242113,540568383,29.64577305,-1.291802063,FALSE,2021-03-08 21:27,4.1 secs,Mapbox Satellite,,POINT(29.645773045 -1.291802063),Non-crop,fairly confident
139242114,540568384,30.59299685,-1.443101795,FALSE,2021-03-08 21:27,5.6 secs,Mapbox Satellite,,POINT(30.59299685 -1.443101795),Non-crop,fairly confident
139242115,540568385,30.6428456,-1.818659966,FALSE,2021-03-08 21:27,7.4 secs,Mapbox Satellite,,POINT(30.642845599 -1.818659966),Cropland,slightly confident
139242116,540568386,30.01088396,-2.288554961,FALSE,2021-03-08 21:27,4.6 secs,Mapbox Satellite,,POINT(30.01088396 -2.288554961),Cropland,completely confident
139242117,540568387,29.53619408,-2.546731291,FALSE,2021-03-08 21:27,5.5 secs,Mapbox Satellite,,POINT(29.536194079 -2.546731291),Non-crop,fairly confident
139242118,540568388,28.90710705,-1.764525782,FALSE,2021-03-08 21:27,3.7 secs,Mapbox Satellite,,POINT(28.907107049 -1.764525782),Non-crop,fairly confident
139242119,540568389,28.43259683,-2.759013817,FALSE,2021-03-08 21:27,3.5 secs,Mapbox Satellite,,POINT(28.432596831 -2.759013817),Non-crop,completely confident
139242120,540568390,29.8016075,-0.812882454,FALSE,2021-03-08 21:27,4.9 secs,Mapbox Satellite,,POINT(29.801607498 -0.812882454),Non-crop,completely confident
139242121,540568391,28.9603694,-2.026561571,FALSE,2021-03-08 21:28,14.7 secs,Mapbox Satellite,,POINT(28.960369396 -2.026561571),Cropland,slightly confident
139242122,540568392,29.80196682,-0.92101172,FALSE,2021-03-08 21:28,4.8 secs,Mapbox Satellite,,POINT(29.801966824 -0.92101172),Cropland,completely confident
139242123,540568393,30.7425431,-3.025344965,FALSE,2021-03-08 21:28,6.9 secs,Mapbox Satellite,,POINT(30.742543097 -3.025344965),Cropland,completely confident
139242124,540568394,30.53955484,-1.706439192,FALSE,2021-03-08 21:28,4.2 secs,Mapbox Satellite,,POINT(30.539554841 -1.706439192),Cropland,completely confident
139242125,540568395,29.16910687,-2.185701994,FALSE,2021-03-08 21:28,3.3 secs,Mapbox Satellite,,POINT(29.16910687 -2.185701994),Non-crop,completely confident
139242126,540568396,30.79598511,-1.608938484,FALSE,2021-03-08 21:28,4.9 secs,Mapbox Satellite,,POINT(30.795985106 -1.608938484),Non-crop,completely confident
139242127,540568397,29.90364062,-1.18638002,FALSE,2021-03-08 21:28,5.1 secs,Mapbox Satellite,,POINT(29.903640615 -1.18638002),Cropland,completely confident
139242128,540568398,30.85320004,-1.550667732,FALSE,2021-03-08 21:28,7.3 secs,Mapbox Satellite,,POINT(30.85320004 -1.550667732),Cropland,completely confident
139242129,540568399,28.64834116,-1.712185851,FALSE,2021-03-08 21:28,4.4 secs,Mapbox Satellite,,POINT(28.648341164 -1.712185851),Non-crop,completely confident
139242130,540568400,29.74870448,-2.233718379,FALSE,2021-03-08 21:29,22.9 secs,Mapbox Satellite,,POINT(29.748704477 -2.233718379),Non-crop,slightly confident
139242131,540568401,29.59430733,-2.809342075,FALSE,2021-03-08 21:29,18.1 secs,Mapbox Satellite,,POINT(29.594307328 -2.809342075),Cropland,completely confident
139242132,540568402,28.69711193,-1.024467216,FALSE,2021-03-08 21:29,4.1 secs,Mapbox Satellite,,POINT(28.697111934 -1.024467216),Non-crop,completely confident
139242133,540568403,30.53668023,-1.654097678,FALSE,2021-03-08 21:29,5.5 secs,Mapbox Satellite,,POINT(30.536680232 -1.654097678),Cropland,fairly confident
139242134,540568404,29.38359356,-2.862539189,FALSE,2021-03-08 21:29,4.9 secs,Mapbox Satellite,,POINT(29.383593561 -2.862539189),Cropland,fairly confident
139242135,540568405,29.4845487,-1.076642811,FALSE,2021-03-08 21:29,10.1 secs,Mapbox Satellite,,POINT(29.4845487 -1.076642811),Non-crop,fairly confident
139242136,540573226,29.58694114,-1.759856752,FALSE,2021-03-09 0:46,11760.9 secs,Mapbox Satellite,,POINT(29.586941143 -1.759856752),Non-crop,fairly confident
139242137,540573227,28.64708352,-2.238206535,FALSE,2021-03-09 0:46,4.9 secs,Mapbox Satellite,,POINT(28.647083523 -2.238206535),Non-crop,completely confident
139242138,540573228,29.74511122,-0.873504418,FALSE,2021-03-09 0:46,22.5 secs,Planet Monthly Mosaics,,POINT(29.745111216 -0.873504418),Non-crop,slightly confident
139242139,540573229,29.48706398,-1.342176489,FALSE,2021-03-09 0:46,9.5 secs,Mapbox Satellite,,POINT(29.487063983 -1.342176489),Non-crop,fairly confident
139242140,540573230,30.00890767,-2.707606654,FALSE,2021-03-09 0:46,5.8 secs,Mapbox Satellite,,POINT(30.008907667 -2.707606654),Cropland,fairly confident
139242141,540573231,29.8016075,-1.451363659,FALSE,2021-03-09 0:47,17.0 secs,Planet Monthly Mosaics,,POINT(29.801607498 -1.451363659),Non-crop,fairly confident
139242142,540573232,30.64410324,-2.545654377,FALSE,2021-03-09 0:47,14.3 secs,Mapbox Satellite,,POINT(30.644103241 -2.545654377),Cropland,fairly confident
139242143,540573233,30.54009383,-2.128348067,FALSE,2021-03-09 0:47,6.3 secs,Mapbox Satellite,,POINT(30.54009383 -2.128348067),Non-crop,completely confident
139242144,540573234,29.6396645,-1.391292607,FALSE,2021-03-09 0:47,3.9 secs,Mapbox Satellite,,POINT(29.639664501 -1.391292607),Non-crop,completely confident
139242145,540573235,28.85564133,-2.547090262,FALSE,2021-03-09 0:47,9.2 secs,Mapbox Satellite,,POINT(28.855641333 -2.547090262),Non-crop,completely confident
139242146,540573236,28.96126771,-1.128099,FALSE,2021-03-09 0:47,5.4 secs,Mapbox Satellite,,POINT(28.961267711 -1.128099),Cropland,fairly confident
139242147,540573237,29.32691762,-2.028895728,FALSE,2021-03-09 0:47,3.6 secs,Mapbox Satellite,,POINT(29.326917616 -2.028895728),Non-crop,completely confident
139242148,540573238,28.96252535,-1.760395487,FALSE,2021-03-09 0:47,5.8 secs,Mapbox Satellite,,POINT(28.962525353 -1.760395487),Cropland,fairly confident
139242149,540573239,30.38084578,-3.019244918,FALSE,2021-03-09 0:47,7.9 secs,Mapbox Satellite,,POINT(30.380845779 -3.019244918),Cropland,fairly confident
139242150,540573240,28.80507393,-1.390035336,FALSE,2021-03-09 0:48,24.4 secs,Mapbox Satellite,,POINT(28.805073932 -1.390035336),Non-crop,fairly confident
139242151,540573241,29.69095055,-1.556414836,FALSE,2021-03-09 0:48,18.7 secs,Planet Monthly Mosaics,,POINT(29.690950554 -1.556414836),Cropland,fairly confident
139242152,540573242,29.75139942,-1.449926816,FALSE,2021-03-09 0:48,12.1 secs,Mapbox Satellite,,POINT(29.751399423 -1.449926816),Non-crop,completely confident
139242153,540573243,30.38138477,-1.075026128,FALSE,2021-03-09 0:48,4.2 secs,Mapbox Satellite,,POINT(30.381384768 -1.075026128),Cropland,completely confident
