plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not
139458299,547799770,28.64870049,-1.447951154,FALSE,2021-04-15 5:50,13.2 secs,Mapbox Satellite,,POINT(28.64870049 -1.447951154),Non-crop
139458300,547799771,29.22560315,-2.862898067,FALSE,2021-04-15 5:50,25.2 secs,Mapbox Satellite,,POINT(29.225603152 -2.862898067),Cropland
139458301,547799772,29.54176363,-1.919740941,FALSE,2021-04-15 5:50,11.5 secs,Mapbox Satellite,,POINT(29.541763634 -1.919740941),Cropland
139458302,547799773,29.38395289,-1.869380749,FALSE,2021-04-15 5:51,29.2 secs,Mapbox Satellite,,POINT(29.383952887 -1.869380749),Non-crop
139458303,547799774,30.79814106,-2.396426726,FALSE,2021-04-15 5:51,9.8 secs,Mapbox Satellite,,POINT(30.798141063 -2.396426726),Cropland
139458304,547799775,29.59197171,-0.815577127,FALSE,2021-04-15 5:51,10.5 secs,Mapbox Satellite,,POINT(29.591971709 -0.815577127),Cropland
139458305,547799776,28.85510234,-2.551038939,FALSE,2021-04-15 5:51,11.4 secs,Mapbox Satellite,,POINT(28.855102344 -2.551038939),Cropland
139458306,547799777,29.48400971,-1.03111368,FALSE,2021-04-15 5:52,33.4 secs,Mapbox Satellite,,POINT(29.484009711 -1.03111368),Cropland
139458307,547799778,30.58706797,-2.445512969,FALSE,2021-04-15 5:52,6.8 secs,Mapbox Satellite,,POINT(30.58706797 -2.445512969),Cropland
139458308,547799779,29.53349913,-2.755783626,FALSE,2021-04-15 5:52,10.0 secs,Mapbox Satellite,,POINT(29.533499133 -2.755783626),Cropland
139458309,547799780,29.38233592,-2.548346661,FALSE,2021-04-15 5:52,4.8 secs,Mapbox Satellite,,POINT(29.38233592 -2.548346661),Non-crop
139458310,547799781,28.48370322,-1.450465632,FALSE,2021-04-15 5:53,11.6 secs,Mapbox Satellite,,POINT(28.483703221 -1.450465632),Non-crop
139458311,547799782,29.42895073,-1.395603245,FALSE,2021-04-15 5:53,24.9 secs,Mapbox Satellite,,POINT(29.428950733 -1.395603245),Cropland
139458312,547799783,29.16731024,-2.290888716,FALSE,2021-04-15 5:54,79.8 secs,Mapbox Satellite,,POINT(29.167310239 -2.290888716),Cropland
139458313,547799784,29.17162215,-2.497110313,FALSE,2021-04-15 5:54,3.8 secs,Mapbox Satellite,,POINT(29.171622153 -2.497110313),Non-crop
139458314,547799785,29.84965962,-2.183009006,FALSE,2021-04-15 5:55,5.1 secs,Mapbox Satellite,,POINT(29.849659616 -2.183009006),Cropland
139458315,547799786,29.80340413,-2.289991119,FALSE,2021-04-15 5:56,77.4 secs,Mapbox Satellite,,POINT(29.803404128 -2.289991119),Cropland
139458316,547799787,30.06594294,-2.02422741,FALSE,2021-04-15 5:56,8.8 secs,Mapbox Satellite,,POINT(30.065942938 -2.02422741),Cropland
139458317,547799788,28.69801025,-1.188535514,FALSE,2021-04-15 5:56,6.8 secs,Mapbox Satellite,,POINT(28.69801025 -1.188535514),Non-crop
139458318,547799789,30.32416983,-2.392836603,FALSE,2021-04-15 5:59,7.5 secs,Mapbox Satellite,,POINT(30.324169834 -2.392836603),Non-crop
139458319,547799790,30.85427802,-1.503351076,FALSE,2021-04-15 5:59,8.0 secs,Mapbox Satellite,,POINT(30.854278019 -1.503351076),Cropland
139458320,547799791,29.42984905,-0.866678009,FALSE,2021-04-15 6:01,133.3 secs,Mapbox Satellite,,POINT(29.429849049 -0.866678009),Non-crop
139458321,547799792,29.06096521,-2.290350158,FALSE,2021-04-15 6:03,88.1 secs,Mapbox Satellite,,POINT(29.060965209 -2.290350158),Non-crop
139458322,547799793,28.48406255,-1.761293378,FALSE,2021-04-15 6:03,3.0 secs,Mapbox Satellite,,POINT(28.484062547 -1.761293378),Non-crop
139458323,547799794,28.80597225,-2.023329655,FALSE,2021-04-15 6:03,30.6 secs,Mapbox Satellite,,POINT(28.805972248 -2.023329655),Cropland
139458324,547799795,28.85258706,-1.451004449,FALSE,2021-04-15 6:04,17.6 secs,Mapbox Satellite,,POINT(28.852587061 -1.451004449),Cropland
139458325,547799797,30.95954507,-1.290365124,FALSE,2021-04-15 6:04,9.7 secs,Mapbox Satellite,,POINT(30.959545071 -1.290365124),Cropland
139458326,547799800,29.5385297,-1.713622514,FALSE,2021-04-15 6:05,50.1 secs,Mapbox Satellite,,POINT(29.538529699 -1.713622514),Cropland
139458327,547799801,28.70016621,-1.391651827,FALSE,2021-04-15 6:06,46.5 secs,Mapbox Satellite,,POINT(28.700166206 -1.391651827),Non-crop
139458328,547799802,29.58676148,-1.869021614,FALSE,2021-04-15 6:06,9.2 secs,Mapbox Satellite,,POINT(29.58676148 -1.869021614),Cropland
139458329,547799803,29.64235945,-2.811495439,FALSE,2021-04-15 6:06,3.2 secs,Mapbox Satellite,,POINT(29.642359447 -2.811495439),Cropland
139458330,547799804,30.38012713,-2.553910695,FALSE,2021-04-15 6:06,10.7 secs,Mapbox Satellite,,POINT(30.380127127 -2.553910695),Cropland
139458331,547799807,29.85127658,-1.287850478,FALSE,2021-04-15 6:08,96.5 secs,Mapbox Satellite,,POINT(29.851276583 -1.287850478),Cropland
139458332,547799809,29.12141408,-0.8704505,FALSE,2021-04-15 6:08,16.0 secs,Mapbox Satellite,,POINT(29.121414078 -0.8704505),Cropland
139458333,547799811,28.74947597,-2.23515459,FALSE,2021-04-15 6:09,40.6 secs,Mapbox Satellite,,POINT(28.749475966 -2.23515459),Non-crop
139458334,547799812,29.6950828,-1.232984444,FALSE,2021-04-15 6:09,13.4 secs,Mapbox Satellite,,POINT(29.695082804 -1.232984444),Cropland
139458335,547799817,30.32470882,-2.493699952,FALSE,2021-04-15 6:09,16.9 secs,Mapbox Satellite,,POINT(30.324708823 -2.493699952),Cropland
139458336,547799830,28.54199613,-3.021577293,FALSE,2021-04-15 6:21,712.7 secs,Mapbox Satellite,,POINT(28.541996134 -3.021577293),Non-crop
139458337,547799832,29.53799071,-2.340517238,FALSE,2021-04-15 6:22,35.2 secs,Mapbox Satellite,,POINT(29.53799071 -2.340517238),Cropland
139458338,547799834,31.00741753,-3.019424331,FALSE,2021-04-15 6:22,41.8 secs,Mapbox Satellite,,POINT(31.007417526 -3.019424331),Non-crop
139458339,547799835,28.43259683,-1.49562821,FALSE,2021-04-15 6:22,4.0 secs,Mapbox Satellite,,POINT(28.432596831 -1.49562821),Non-crop
139458340,547799836,30.53578192,-1.024826485,FALSE,2021-04-15 6:25,122.0 secs,Mapbox Satellite,,POINT(30.535781916 -1.024826485),Non-crop
139458341,547799837,30.74829231,-1.337865755,FALSE,2021-04-15 6:26,74.9 secs,Mapbox Satellite,,POINT(30.748292314 -1.337865755),Non-crop
139458342,547799838,29.37640704,-2.129784379,FALSE,2021-04-15 6:26,11.4 secs,Mapbox Satellite,,POINT(29.376407039 -2.129784379),Cropland
139458343,547799839,30.74919063,-1.759318017,FALSE,2021-04-15 6:26,20.9 secs,Mapbox Satellite,,POINT(30.74919063 -1.759318017),Non-crop
139458344,547799840,29.01201478,-1.554439271,FALSE,2021-04-15 6:27,9.5 secs,Mapbox Satellite,,POINT(29.012014775 -1.554439271),Non-crop
139458345,547799841,30.05911574,-1.920997876,FALSE,2021-04-15 6:27,14.0 secs,Mapbox Satellite,,POINT(30.059115742 -1.920997876),Non-crop
139458346,547799842,30.11363573,-1.289826271,FALSE,2021-04-15 6:27,17.2 secs,Mapbox Satellite,,POINT(30.11363573 -1.289826271),Cropland
139458347,547799843,30.59120022,-1.653738501,FALSE,2021-04-15 6:27,5.5 secs,Mapbox Satellite,,POINT(30.59120022 -1.653738501),Non-crop
139458348,547799844,29.90166432,-2.546013349,FALSE,2021-04-15 6:28,13.5 secs,Mapbox Satellite,,POINT(29.901664321 -2.546013349),Cropland
139458349,547799845,28.85348538,-2.973770345,FALSE,2021-04-15 6:28,10.7 secs,Mapbox Satellite,,POINT(28.853485377 -2.973770345),Non-crop
139458350,547799846,29.95977757,-2.659068826,FALSE,2021-04-15 6:28,10.5 secs,Mapbox Satellite,,POINT(29.95977757 -2.659068826),Cropland
139458351,547799847,29.43020838,-1.969022308,FALSE,2021-04-15 6:28,7.3 secs,Mapbox Satellite,,POINT(29.430208375 -1.969022308),Cropland
139458352,547799848,28.74678102,-0.867755864,FALSE,2021-04-15 6:28,2.9 secs,Mapbox Satellite,,POINT(28.74678102 -0.867755864),Non-crop
139458353,547799849,30.06684125,-1.555516852,FALSE,2021-04-15 6:28,17.7 secs,Mapbox Satellite,,POINT(30.066841253 -1.555516852),Cropland
139458354,547799850,30.58670864,-0.976422424,FALSE,2021-04-15 6:29,30.9 secs,Mapbox Satellite,,POINT(30.586708644 -0.976422424),Non-crop
139458355,547799851,29.37622738,-2.868640095,FALSE,2021-04-15 6:29,15.6 secs,Mapbox Satellite,,POINT(29.376227376 -2.868640095),Non-crop
139458356,547799852,29.95959791,-1.601754783,FALSE,2021-04-15 6:29,7.9 secs,Mapbox Satellite,,POINT(29.959597907 -1.601754783),Cropland
139458357,547799853,29.22506416,-1.654456854,FALSE,2021-04-15 6:31,120.6 secs,Mapbox Satellite,,POINT(29.225064162 -1.654456854),Non-crop
139458358,547799854,30.53506326,-2.969105386,FALSE,2021-04-15 6:32,15.1 secs,Mapbox Satellite,,POINT(30.535063264 -2.969105386),Cropland
139458359,547799855,29.01560804,-1.022491238,FALSE,2021-04-15 6:32,7.6 secs,Mapbox Satellite,,POINT(29.015608037 -1.022491238),Cropland
139458360,547799856,28.53732489,-2.652069492,FALSE,2021-04-15 6:32,13.1 secs,Mapbox Satellite,,POINT(28.537324894 -2.652069492),Non-crop
139458361,547799857,29.9075932,-2.285682642,FALSE,2021-04-15 6:33,20.7 secs,Mapbox Satellite,,POINT(29.907593202 -2.285682642),Cropland
139458362,547799858,30.26964985,-0.764116303,FALSE,2021-04-15 6:33,9.6 secs,Mapbox Satellite,,POINT(30.269649846 -0.764116303),Non-crop
139458363,547799859,29.16856788,-2.757937088,FALSE,2021-04-15 6:33,23.5 secs,Mapbox Satellite,,POINT(29.168567881 -2.757937088),Non-crop
139458364,547799860,30.33027838,-1.600677225,FALSE,2021-04-15 6:33,8.9 secs,Mapbox Satellite,,POINT(30.330278378 -1.600677225),Cropland
139458365,547799861,28.70142385,-0.924245235,FALSE,2021-04-15 6:33,4.0 secs,Mapbox Satellite,,POINT(28.701423848 -0.924245235),Non-crop
139458366,547799862,29.48221308,-1.812195343,FALSE,2021-04-15 6:34,14.4 secs,Mapbox Satellite,,POINT(29.48221308 -1.812195343),Cropland
139458367,547799863,29.6922082,-1.083468794,FALSE,2021-04-15 6:34,4.7 secs,Mapbox Satellite,,POINT(29.692208195 -1.083468794),Non-crop
139458368,547799864,30.06019372,-1.024826485,FALSE,2021-04-15 6:34,10.5 secs,Mapbox Satellite,,POINT(30.06019372 -1.024826485),Non-crop
139458369,547799865,30.27342277,-1.129356397,FALSE,2021-04-15 6:34,4.7 secs,Mapbox Satellite,,POINT(30.27342277 -1.129356397),Cropland
139458370,547799866,29.63840686,-1.08275027,FALSE,2021-04-15 6:34,4.6 secs,Mapbox Satellite,,POINT(29.638406859 -1.08275027),Cropland
139458371,547799867,30.69017907,-1.027700632,FALSE,2021-04-15 6:34,5.5 secs,Mapbox Satellite,,POINT(30.690179065 -1.027700632),Cropland
139458372,547799868,29.96247252,-1.237474976,FALSE,2021-04-15 6:34,6.0 secs,Mapbox Satellite,,POINT(29.962472516 -1.237474976),Cropland
139458373,547799869,28.53498927,-2.132477461,FALSE,2021-04-15 6:35,11.6 secs,Mapbox Satellite,,POINT(28.534989274 -2.132477461),Non-crop
139458374,547799870,28.43133919,-2.446051467,FALSE,2021-04-15 6:35,3.4 secs,Mapbox Satellite,,POINT(28.43133919 -2.446051467),Non-crop
139458375,547799871,29.54086532,-1.344511467,FALSE,2021-04-15 6:35,3.9 secs,Mapbox Satellite,,POINT(29.540865319 -1.344511467),Non-crop
139458376,547799872,29.48580634,-1.136182259,FALSE,2021-04-15 6:35,27.3 secs,Mapbox Satellite,,POINT(29.485806341 -1.136182259),Cropland
139458377,547799873,29.32871425,-1.078259492,FALSE,2021-04-15 6:35,9.3 secs,Mapbox Satellite,,POINT(29.328714247 -1.078259492),Non-crop
139458378,547799874,30.17138965,-1.498501838,FALSE,2021-04-15 6:36,6.8 secs,Mapbox Satellite,,POINT(30.171389653 -1.498501838),Cropland
139458379,547799875,30.69808424,-2.28909352,FALSE,2021-04-15 6:36,5.1 secs,Mapbox Satellite,,POINT(30.69808424 -2.28909352),Cropland
139458380,547799876,29.8016075,-2.288734481,FALSE,2021-04-15 6:36,9.0 secs,Mapbox Satellite,,POINT(29.801607498 -2.288734481),Cropland
139458381,547799877,30.63997099,-2.17780255,FALSE,2021-04-15 6:36,6.9 secs,Mapbox Satellite,,POINT(30.63997099 -2.17780255),Cropland
139458382,547799878,29.69202853,-1.237474976,FALSE,2021-04-15 6:36,8.1 secs,Mapbox Satellite,,POINT(29.692028532 -1.237474976),Cropland
139458383,547799879,30.37851016,-1.393088707,FALSE,2021-04-15 6:36,2.8 secs,Mapbox Satellite,,POINT(30.378510159 -1.393088707),Cropland
139458384,547799880,29.74942313,-2.757398723,FALSE,2021-04-15 6:36,4.1 secs,Mapbox Satellite,,POINT(29.749423129 -2.757398723),Cropland
139458385,547799881,28.58807196,-2.598863056,FALSE,2021-04-15 6:37,10.9 secs,Mapbox Satellite,,POINT(28.588071958 -2.598863056),Non-crop
139458386,547799882,30.58419336,-2.237308905,FALSE,2021-04-15 6:37,11.7 secs,Mapbox Satellite,,POINT(30.584193361 -2.237308905),Non-crop
139458387,547799883,29.4879623,-1.869021614,FALSE,2021-04-15 6:37,5.7 secs,Mapbox Satellite,,POINT(29.487962298 -1.869021614),Cropland
139458388,547799884,28.85671931,-1.188715138,FALSE,2021-04-15 6:37,21.0 secs,Mapbox Satellite,,POINT(28.856719312 -1.188715138),Cropland
139458389,547799885,28.90387311,-1.182069028,FALSE,2021-04-15 6:37,5.9 secs,Mapbox Satellite,,POINT(28.903873114 -1.182069028),Non-crop
139458390,547799886,28.85204807,-1.500297854,FALSE,2021-04-15 6:38,3.1 secs,Mapbox Satellite,,POINT(28.852048072 -1.500297854),Cropland
139458391,547799887,29.16551361,-1.920638752,FALSE,2021-04-15 6:38,11.2 secs,Mapbox Satellite,,POINT(29.165513609 -1.920638752),Non-crop
139458392,547799888,30.11776798,-1.867225938,FALSE,2021-04-15 6:38,5.8 secs,Mapbox Satellite,,POINT(30.11776798 -1.867225938),Cropland
139458393,547799889,30.9599044,-1.391112997,FALSE,2021-04-15 6:38,4.6 secs,Mapbox Satellite,,POINT(30.959904397 -1.391112997),Cropland
139458394,547799890,28.75288956,-2.184804332,FALSE,2021-04-15 6:38,8.9 secs,Mapbox Satellite,,POINT(28.752889564 -2.184804332),Non-crop
139458395,547799891,28.85743796,-1.288748566,FALSE,2021-04-15 6:38,5.1 secs,Mapbox Satellite,,POINT(28.857437964 -1.288748566),Cropland
139458396,547799892,30.79634443,-2.757039812,FALSE,2021-04-15 6:39,22.9 secs,Mapbox Satellite,,POINT(30.796344432 -2.757039812),Non-crop
139458397,547799893,30.53883619,-1.447951154,FALSE,2021-04-15 6:39,8.1 secs,Mapbox Satellite,,POINT(30.538836188 -1.447951154),Non-crop
139458398,547799894,28.9112393,-1.443281401,FALSE,2021-04-15 6:39,19.6 secs,Mapbox Satellite,,POINT(28.9112393 -1.443281401),Cropland
139458399,547799895,30.27432109,-2.549603058,FALSE,2021-04-15 6:39,3.9 secs,Mapbox Satellite,,POINT(30.274321085 -2.549603058),Non-crop
139458400,547799896,29.33158886,-2.758834362,FALSE,2021-04-15 6:39,3.2 secs,Mapbox Satellite,,POINT(29.331588856 -2.758834362),Non-crop
139458401,547799897,29.54212296,-1.239989671,FALSE,2021-04-15 6:39,6.8 secs,Mapbox Satellite,,POINT(29.54212296 -1.239989671),Cropland
139458402,547799898,29.95798094,-1.708055442,FALSE,2021-04-15 6:40,4.4 secs,Mapbox Satellite,,POINT(29.95798094 -1.708055442),Cropland
139458403,547799899,30.7439804,-2.182290875,FALSE,2021-04-15 6:40,4.5 secs,Mapbox Satellite,,POINT(30.743980401 -2.182290875),Cropland
139458404,547799900,30.4843162,-1.232625201,FALSE,2021-04-15 6:40,5.7 secs,Mapbox Satellite,,POINT(30.4843162 -1.232625201),Cropland
139458405,547799901,30.27629738,-2.862539189,FALSE,2021-04-15 6:40,6.6 secs,Mapbox Satellite,,POINT(30.276297379 -2.862539189),Cropland
139458406,547799902,28.85528201,-1.818300821,FALSE,2021-04-15 6:40,3.6 secs,Mapbox Satellite,,POINT(28.855282007 -1.818300821),Cropland
139458407,547799903,30.33027838,-1.341458034,FALSE,2021-04-15 6:40,5.4 secs,Mapbox Satellite,,POINT(30.330278378 -1.341458034),Cropland
139458408,547799904,29.7476265,-2.546551806,FALSE,2021-04-15 6:40,6.4 secs,Mapbox Satellite,,POINT(29.747626499 -2.546551806),Cropland
139458409,547799905,31.01298708,-1.397578952,FALSE,2021-04-15 6:40,7.8 secs,Mapbox Satellite,,POINT(31.012987081 -1.397578952),Non-crop
139458410,547799906,29.01075713,-2.132477461,FALSE,2021-04-15 6:41,5.7 secs,Mapbox Satellite,,POINT(29.010757134 -2.132477461),Non-crop
139458411,547799907,28.4833439,-2.077276094,FALSE,2021-04-15 6:41,3.9 secs,Mapbox Satellite,,POINT(28.483343895 -2.077276094),Non-crop
139458412,547799908,30.22069941,-2.134093308,FALSE,2021-04-15 6:41,14.4 secs,Mapbox Satellite,,POINT(30.220699412 -2.134093308),Cropland
139458413,547799909,30.21710615,-2.704196862,FALSE,2021-04-15 6:41,9.7 secs,Mapbox Satellite,,POINT(30.217106151 -2.704196862),Non-crop
139458414,547799910,29.01147579,-1.765603249,FALSE,2021-04-15 6:41,9.1 secs,Mapbox Satellite,,POINT(29.011475786 -1.765603249),Cropland
139458415,547799911,29.32961256,-2.709221815,FALSE,2021-04-15 6:41,3.5 secs,Mapbox Satellite,,POINT(29.329612562 -2.709221815),Non-crop
139458416,547799912,28.48927278,-2.236949853,FALSE,2021-04-15 6:41,2.8 secs,Mapbox Satellite,,POINT(28.489272776 -2.236949853),Non-crop
139458417,547799913,29.4845487,-1.974947678,FALSE,2021-04-15 6:42,10.4 secs,Mapbox Satellite,,POINT(29.4845487 -1.974947678),Cropland
139458418,547799914,30.37904915,-2.237488431,FALSE,2021-04-15 6:42,5.3 secs,Mapbox Satellite,,POINT(30.379049148 -2.237488431),Non-crop
139458419,547799915,30.53380562,-1.1840449,FALSE,2021-04-15 6:42,3.6 secs,Mapbox Satellite,,POINT(30.533805623 -1.1840449),Non-crop
139458420,547799916,29.96067589,-2.23030737,FALSE,2021-04-15 6:42,6.0 secs,Mapbox Satellite,,POINT(29.960675886 -2.23030737),Cropland
139458421,547799917,28.80507393,-1.34127842,FALSE,2021-04-15 6:42,10.3 secs,Mapbox Satellite,,POINT(28.805073932 -1.34127842),Non-crop
139458422,547799918,28.6467242,-1.180452404,FALSE,2021-04-15 6:42,4.1 secs,Mapbox Satellite,,POINT(28.646724197 -1.180452404),Non-crop
139458423,547799919,29.59466666,-2.392657096,FALSE,2021-04-15 6:42,7.1 secs,Mapbox Satellite,,POINT(29.594666655 -2.392657096),Cropland
139458424,547799920,30.69035873,-1.08275027,FALSE,2021-04-15 6:43,5.8 secs,Mapbox Satellite,,POINT(30.690358728 -1.08275027),Non-crop
139458425,547799921,28.95983041,-1.13007491,FALSE,2021-04-15 6:43,4.1 secs,Mapbox Satellite,,POINT(28.959830407 -1.13007491),Cropland
139458426,547799922,29.06330083,-1.659844492,FALSE,2021-04-15 6:43,6.5 secs,Mapbox Satellite,,POINT(29.063300828 -1.659844492),Cropland
139458427,547799923,29.17054417,-1.446693914,FALSE,2021-04-15 6:43,6.5 secs,Mapbox Satellite,,POINT(29.170544174 -1.446693914),Non-crop
139458428,547799924,29.01399107,-0.923885956,FALSE,2021-04-15 6:43,9.7 secs,Mapbox Satellite,,POINT(29.013991069 -0.923885956),Non-crop
139458429,547799925,28.64618521,-0.973907506,FALSE,2021-04-15 6:43,5.4 secs,Mapbox Satellite,,POINT(28.646185207 -0.973907506),Non-crop
139458430,547799926,29.75032145,-2.183727136,FALSE,2021-04-15 6:43,5.1 secs,Mapbox Satellite,,POINT(29.750321445 -2.183727136),Cropland
139458431,547799927,30.27198547,-0.873145134,FALSE,2021-04-15 6:43,5.1 secs,Mapbox Satellite,,POINT(30.271985466 -0.873145134),Cropland
139458432,547799928,29.2754519,-2.446230967,FALSE,2021-04-15 6:44,3.6 secs,Mapbox Satellite,,POINT(29.2754519 -2.446230967),Non-crop
139458433,547799929,28.85474302,-1.708055442,FALSE,2021-04-15 6:44,5.7 secs,Mapbox Satellite,,POINT(28.854743018 -1.708055442),Cropland
139458434,547799930,29.27437392,-2.916810417,FALSE,2021-04-15 6:44,10.0 secs,Mapbox Satellite,,POINT(29.274373922 -2.916810417),Cropland
139458435,547799931,30.85248139,-0.871887638,FALSE,2021-04-15 6:44,5.6 secs,Mapbox Satellite,,POINT(30.852481388 -0.871887638),Cropland
139458436,547799932,28.43187818,-1.972793,FALSE,2021-04-15 6:44,3.6 secs,Mapbox Satellite,,POINT(28.431878179 -1.972793),Non-crop
139458437,547799933,29.32386334,-1.292879768,FALSE,2021-04-15 6:44,3.6 secs,Mapbox Satellite,,POINT(29.323863344 -1.292879768),Non-crop
139458438,547799934,30.95936541,-0.977679883,FALSE,2021-04-15 6:44,7.1 secs,Mapbox Satellite,,POINT(30.959365408 -0.977679883),Non-crop
139458439,547799935,29.95366903,-0.971392585,FALSE,2021-04-15 6:44,8.8 secs,Mapbox Satellite,,POINT(29.953669026 -0.971392585),Cropland
139458440,547799936,29.43487961,-2.343748472,FALSE,2021-04-15 6:45,37.7 secs,Mapbox Satellite,,POINT(29.434879614 -2.343748472),Cropland
139458441,547799937,29.27814685,-2.916989847,FALSE,2021-04-15 6:46,44.4 secs,Mapbox Satellite,,POINT(29.278146846 -2.916989847),Cropland
139458442,547799938,29.37676637,-2.185522461,FALSE,2021-04-15 6:46,12.6 secs,Mapbox Satellite,,POINT(29.376766365 -2.185522461),Cropland
139458443,547799939,29.2214709,-2.553551726,FALSE,2021-04-15 6:46,5.8 secs,Mapbox Satellite,,POINT(29.221470901 -2.553551726),Non-crop
139458444,547799940,28.54325378,-0.97300932,FALSE,2021-04-15 6:46,4.7 secs,Mapbox Satellite,,POINT(28.543253775 -0.97300932),Non-crop
139458445,547799941,28.85761763,-1.128278628,FALSE,2021-04-15 6:46,10.8 secs,Mapbox Satellite,,POINT(28.857617627 -1.128278628),Cropland
139458446,547799942,30.11974427,-1.812734062,FALSE,2021-04-15 6:47,8.0 secs,Mapbox Satellite,,POINT(30.119744274 -1.812734062),Cropland
139458447,547799943,30.21836379,-1.813093208,FALSE,2021-04-15 6:47,5.0 secs,Mapbox Satellite,,POINT(30.218363793 -1.813093208),Cropland
139458448,547799944,30.06324799,-2.917886998,FALSE,2021-04-15 6:47,7.1 secs,Mapbox Satellite,,POINT(30.063247992 -2.917886998),Cropland
139458449,547799945,28.69621362,-0.813421389,FALSE,2021-04-15 6:47,3.3 secs,Mapbox Satellite,,POINT(28.696213619 -0.813421389),Non-crop
139458450,547799946,28.53858254,-1.759138438,FALSE,2021-04-15 6:47,8.0 secs,Mapbox Satellite,,POINT(28.538582536 -1.759138438),Non-crop
139458451,547799947,31.00723786,-1.443999825,FALSE,2021-04-15 6:47,3.6 secs,Mapbox Satellite,,POINT(31.007237863 -1.443999825),Non-crop
139458452,547799948,29.90741354,-1.917047505,FALSE,2021-04-15 6:47,10.7 secs,Mapbox Satellite,,POINT(29.907413539 -1.917047505),Cropland
139458453,547799949,30.90807936,-2.394990678,FALSE,2021-04-15 6:48,7.2 secs,Mapbox Satellite,,POINT(30.908079355 -2.394990678),Non-crop
139458454,547799950,29.64379675,-1.338584211,FALSE,2021-04-15 6:48,3.7 secs,Mapbox Satellite,,POINT(29.643796751 -1.338584211),Cropland
139458455,547799951,29.33140919,-2.126193596,FALSE,2021-04-15 6:48,5.6 secs,Mapbox Satellite,,POINT(29.331409193 -2.126193596),Non-crop
139458456,547799952,28.64223262,-2.600478359,FALSE,2021-04-15 6:48,4.0 secs,Mapbox Satellite,,POINT(28.64223262 -2.600478359),Non-crop
139458457,547799953,30.11938495,-2.178341149,FALSE,2021-04-15 6:48,9.1 secs,Mapbox Satellite,,POINT(30.119384948 -2.178341149),Cropland
139458458,547799954,29.00985882,-1.919202254,FALSE,2021-04-15 6:48,3.2 secs,Mapbox Satellite,,POINT(29.009858819 -1.919202254),Non-crop
139458459,547799955,30.48377721,-1.181530153,FALSE,2021-04-15 6:48,4.4 secs,Mapbox Satellite,,POINT(30.483777211 -1.181530153),Cropland
139458460,547799956,29.6922082,-1.236217628,FALSE,2021-04-15 6:48,12.4 secs,Mapbox Satellite,,POINT(29.692208195 -1.236217628),Cropland
139458461,547799957,29.17252047,-1.758060968,FALSE,2021-04-15 6:49,4.1 secs,Mapbox Satellite,,POINT(29.172520468 -1.758060968),Non-crop
139458462,547799958,30.16995235,-1.077720599,FALSE,2021-04-15 6:49,4.7 secs,Mapbox Satellite,,POINT(30.169952348 -1.077720599),Cropland
139458463,547799959,29.80178716,-2.395708702,FALSE,2021-04-15 6:49,10.2 secs,Mapbox Satellite,,POINT(29.801787161 -2.395708702),Cropland
139458464,547799960,29.90849152,-1.288928183,FALSE,2021-04-15 6:49,4.9 secs,Mapbox Satellite,,POINT(29.908491517 -1.288928183),Cropland
139458465,547799961,29.7490638,-0.864881583,FALSE,2021-04-15 6:49,7.3 secs,Mapbox Satellite,,POINT(29.749063803 -0.864881583),Non-crop
139458466,547799962,30.84906779,-2.97305266,FALSE,2021-04-15 6:49,10.4 secs,Mapbox Satellite,,POINT(30.84906779 -2.97305266),Cropland
139458467,547799963,29.06473813,-1.759318017,FALSE,2021-04-15 6:49,4.1 secs,Mapbox Satellite,,POINT(29.064738133 -1.759318017),Non-crop
139458468,547799964,29.38395289,-0.820427536,FALSE,2021-04-15 6:50,8.0 secs,Mapbox Satellite,,POINT(29.383952887 -0.820427536),Non-crop
139458469,547799965,28.90566975,-1.863634581,FALSE,2021-04-15 6:50,9.6 secs,Mapbox Satellite,,POINT(28.905669745 -1.863634581),Non-crop
139458470,547799966,29.48778264,-1.91668838,FALSE,2021-04-15 6:50,4.8 secs,Mapbox Satellite,,POINT(29.487782635 -1.91668838),Cropland
139458471,547799967,30.37994746,-2.127091293,FALSE,2021-04-15 6:50,8.3 secs,Mapbox Satellite,,POINT(30.379947464 -2.127091293),Cropland
139458472,547799968,28.64564622,-0.972650046,FALSE,2021-04-15 6:50,3.3 secs,Mapbox Satellite,,POINT(28.645646218 -0.972650046),Non-crop
139458473,547799969,29.95762161,-1.705541275,FALSE,2021-04-15 6:50,7.6 secs,Mapbox Satellite,,POINT(29.957621614 -1.705541275),Cropland
139458474,547799970,30.11669,-2.921475595,FALSE,2021-04-15 6:50,10.1 secs,Mapbox Satellite,,POINT(30.116690002 -2.921475595),Cropland
139458475,547799971,29.22434551,-1.97530679,FALSE,2021-04-15 6:51,2.9 secs,Mapbox Satellite,,POINT(29.22434551 -1.97530679),Non-crop
139458476,547799972,29.43218467,-2.551936363,FALSE,2021-04-15 6:51,28.6 secs,Mapbox Satellite,,POINT(29.432184668 -2.551936363),Cropland
139458477,547799973,30.22411301,-2.494597417,FALSE,2021-04-15 6:51,20.7 secs,Mapbox Satellite,,POINT(30.224113011 -2.494597417),Non-crop
139458478,547799974,30.27503974,-2.027459324,FALSE,2021-04-15 6:52,9.5 secs,Mapbox Satellite,,POINT(30.275039738 -2.027459324),Cropland
