,x,y,date,label,generated,CAT,year
358,29.088200000000008,5.3098600000000005,2020-10-31,0.0,1,PseudoAbsence,2020
4996,28.98820000000001,2.8098600000000005,2021-02-14,0.0,1,PseudoAbsence,2021
5259,29.588200000000008,24.109860000000005,2020-06-22,0.0,1,PseudoAbsence,2020
205,22.6882,25.609860000000005,2021-04-16,0.0,1,PseudoAbsence,2021
5941,36.988200000000006,-3.4901399999999967,2020-02-06,0.0,1,PseudoAbsence,2020
160,28.98820000000001,21.40986,2020-01-29,0.0,1,PseudoAbsence,2020
6928,13.388200000000005,31.809860000000004,2020-06-06,0.0,1,PseudoAbsence,2020
5516,20.588200000000008,8.709860000000003,2020-10-11,0.0,1,PseudoAbsence,2020
6378,35.7882,-5.890140000000002,2021-04-20,0.0,1,PseudoAbsence,2021
5564,19.1882,-19.89014,2020-06-07,0.0,1,PseudoAbsence,2020
5279,14.288200000000003,11.409860000000002,2020-09-21,0.0,1,PseudoAbsence,2020
4893,2.988200000000002,27.709860000000003,2021-01-24,0.0,1,PseudoAbsence,2021
3216,0.7882000000000033,34.90986,2020-01-15,0.0,1,PseudoAbsence,2020
89,30.888200000000005,-21.39014,2020-05-18,0.0,1,PseudoAbsence,2020
3909,43.1882,33.80986,2020-12-14,0.0,1,PseudoAbsence,2020
6948,55.388200000000005,31.40986,2021-03-15,0.0,1,PseudoAbsence,2021
4062,6.488200000000003,10.80986,2021-01-23,0.0,1,PseudoAbsence,2021
2959,12.0882,15.60986,2021-01-14,0.0,1,PseudoAbsence,2021
4337,45.6882,6.3098600000000005,2021-03-19,0.0,1,PseudoAbsence,2021
2392,8.288200000000003,26.109860000000005,2020-03-20,0.0,1,PseudoAbsence,2020
5195,34.1882,16.909860000000002,2020-03-31,0.0,1,PseudoAbsence,2020
4983,37.7882,3.3098600000000005,2021-04-01,0.0,1,PseudoAbsence,2021
970,45.08820000000001,28.509860000000003,2020-12-17,0.0,1,PseudoAbsence,2020
6366,32.388200000000005,21.309860000000004,2021-01-22,0.0,1,PseudoAbsence,2021
3507,16.088200000000008,-17.990139999999997,2020-05-22,0.0,1,PseudoAbsence,2020
3139,47.1882,-16.990139999999997,2020-03-02,0.0,1,PseudoAbsence,2020
6232,25.98820000000001,1.0098600000000033,2021-02-02,0.0,1,PseudoAbsence,2021
4114,50.888200000000005,21.90986,2020-01-18,0.0,1,PseudoAbsence,2020
7559,73.28820000000002,19.10986,2020-08-27,0.0,1,PseudoAbsence,2020
3997,11.0882,24.009860000000003,2020-08-21,0.0,1,PseudoAbsence,2020
4975,-2.7117999999999967,8.109860000000001,2020-01-27,0.0,1,PseudoAbsence,2020
6828,26.888200000000005,-29.090140000000005,2020-12-08,0.0,1,PseudoAbsence,2020
1486,74.88820000000001,13.909860000000002,2021-03-24,0.0,1,PseudoAbsence,2021
7432,23.288200000000003,4.209859999999999,2020-03-19,0.0,1,PseudoAbsence,2020
2520,48.388200000000005,-15.890140000000002,2021-02-22,0.0,1,PseudoAbsence,2021
3593,20.1882,24.40986,2020-08-07,0.0,1,PseudoAbsence,2020
1759,19.98820000000001,1.6098600000000047,2021-02-25,0.0,1,PseudoAbsence,2021
523,74.9882,36.00986,2020-02-29,0.0,1,PseudoAbsence,2020
7301,37.888200000000005,-12.890140000000002,2021-03-31,0.0,1,PseudoAbsence,2021
3586,14.488200000000006,-8.19014,2020-04-07,0.0,1,PseudoAbsence,2020
3488,37.08820000000001,-13.19014,2020-01-09,0.0,1,PseudoAbsence,2020
1490,-0.5117999999999974,25.90986,2020-06-03,0.0,1,PseudoAbsence,2020
3775,37.6882,33.609860000000005,2020-04-13,0.0,1,PseudoAbsence,2020
6615,22.788200000000003,18.209860000000003,2020-09-21,0.0,1,PseudoAbsence,2020
6737,14.688200000000002,5.3098600000000005,2020-02-16,0.0,1,PseudoAbsence,2020
4470,51.48820000000001,20.309860000000004,2020-03-13,0.0,1,PseudoAbsence,2020
2744,30.288200000000003,24.109860000000005,2020-01-30,0.0,1,PseudoAbsence,2020
4319,-12.411799999999998,16.30986,2020-05-06,0.0,1,PseudoAbsence,2020
4680,47.28820000000001,28.609860000000005,2020-03-24,0.0,1,PseudoAbsence,2020
6710,51.6882,25.209860000000003,2020-08-24,0.0,1,PseudoAbsence,2020
6132,48.4882,-20.19014,2020-02-18,0.0,1,PseudoAbsence,2020
2100,-3.911799999999996,8.409860000000002,2020-07-01,0.0,1,PseudoAbsence,2020
3822,18.088200000000008,-24.99014,2021-04-21,0.0,1,PseudoAbsence,2021
5778,39.388200000000005,31.209860000000003,2020-04-06,0.0,1,PseudoAbsence,2020
6247,20.788200000000003,-8.090139999999998,2020-05-10,0.0,1,PseudoAbsence,2020
1494,29.888200000000005,-19.49014,2020-07-05,0.0,1,PseudoAbsence,2020
2112,28.48820000000001,3.409860000000002,2020-03-01,0.0,1,PseudoAbsence,2020
364,53.08820000000001,17.60986,2021-01-07,0.0,1,PseudoAbsence,2021
4756,42.58820000000001,3.0098600000000038,2020-08-31,0.0,1,PseudoAbsence,2020
3755,24.788200000000003,28.109860000000005,2021-03-19,0.0,1,PseudoAbsence,2021
3475,1.688200000000002,25.209860000000003,2020-04-01,0.0,1,PseudoAbsence,2020
5274,20.888200000000005,-13.69014,2020-07-19,0.0,1,PseudoAbsence,2020
3943,16.488200000000006,16.509860000000003,2020-07-21,0.0,1,PseudoAbsence,2020
6872,0.588200000000004,20.10986,2021-04-18,0.0,1,PseudoAbsence,2021
703,-12.611799999999995,14.10986,2020-01-22,0.0,1,PseudoAbsence,2020
6794,3.088200000000004,35.709860000000006,2020-04-02,0.0,1,PseudoAbsence,2020
5897,7.688200000000002,30.709860000000003,2020-09-02,0.0,1,PseudoAbsence,2020
2586,-7.111799999999999,25.109860000000005,2020-10-01,0.0,1,PseudoAbsence,2020
6269,30.288200000000003,-0.8901400000000024,2020-02-04,0.0,1,PseudoAbsence,2020
5163,27.6882,7.209860000000003,2020-01-14,0.0,1,PseudoAbsence,2020
5405,49.388200000000005,19.10986,2021-01-22,0.0,1,PseudoAbsence,2021
7273,3.988200000000002,28.80986,2021-04-10,0.0,1,PseudoAbsence,2021
6442,73.28820000000002,18.809860000000004,2021-02-18,0.0,1,PseudoAbsence,2021
7523,11.988200000000006,-1.590139999999998,2020-02-01,0.0,1,PseudoAbsence,2020
1901,27.1882,20.809860000000004,2021-01-29,0.0,1,PseudoAbsence,2021
6532,16.988200000000006,-22.49014,2020-09-13,0.0,1,PseudoAbsence,2020
3180,33.888200000000005,-24.79014,2020-01-31,0.0,1,PseudoAbsence,2020
4918,61.28820000000001,33.90986,2020-02-21,0.0,1,PseudoAbsence,2020
3298,27.788200000000003,-11.490139999999997,2020-11-25,0.0,1,PseudoAbsence,2020
3206,-1.2117999999999969,29.509860000000003,2020-09-10,0.0,1,PseudoAbsence,2020
7025,22.48820000000001,5.009860000000003,2020-12-02,0.0,1,PseudoAbsence,2020
5675,40.388200000000005,-13.29014,2021-02-27,0.0,1,PseudoAbsence,2021
1888,32.08820000000001,3.3098600000000005,2020-01-07,0.0,1,PseudoAbsence,2020
296,24.1882,-12.990139999999997,2020-02-05,0.0,1,PseudoAbsence,2020
2306,20.288200000000003,20.90986,2020-08-20,0.0,1,PseudoAbsence,2020
2411,27.98820000000001,-3.090139999999998,2020-07-25,0.0,1,PseudoAbsence,2020
6520,32.388200000000005,-14.090139999999998,2021-03-08,0.0,1,PseudoAbsence,2021
5216,19.888200000000005,13.709860000000004,2020-05-29,0.0,1,PseudoAbsence,2020
2606,-2.2117999999999967,19.009860000000003,2020-07-17,0.0,1,PseudoAbsence,2020
3620,5.988200000000003,9.30986,2020-06-13,0.0,1,PseudoAbsence,2020
5849,-6.411799999999996,19.009860000000003,2020-02-26,0.0,1,PseudoAbsence,2020
6358,63.388200000000005,32.30986,2020-11-06,0.0,1,PseudoAbsence,2020
5647,-2.911799999999996,33.609860000000005,2021-01-14,0.0,1,PseudoAbsence,2021
3850,32.08820000000001,-8.19014,2020-11-15,0.0,1,PseudoAbsence,2020
1068,41.6882,21.10986,2020-11-10,0.0,1,PseudoAbsence,2020
4533,11.0882,-2.9901399999999967,2020-11-22,0.0,1,PseudoAbsence,2020
4812,24.788200000000003,-17.090139999999998,2020-05-20,0.0,1,PseudoAbsence,2020
2992,5.988200000000003,30.609860000000005,2020-01-19,0.0,1,PseudoAbsence,2020
5005,23.288200000000003,37.50986,2020-12-08,0.0,1,PseudoAbsence,2020
2260,77.1882,26.509860000000003,2020-06-13,0.0,1,PseudoAbsence,2020
5214,-0.911799999999996,28.109860000000005,2020-12-19,0.0,1,PseudoAbsence,2020
1949,32.2882,7.80986,2020-05-06,0.0,1,PseudoAbsence,2020
4101,-3.411799999999996,29.109860000000005,2020-08-07,0.0,1,PseudoAbsence,2020
2967,4.488200000000003,7.409860000000002,2021-01-26,0.0,1,PseudoAbsence,2021
4992,11.488200000000006,-2.8901400000000024,2021-03-20,0.0,1,PseudoAbsence,2021
2916,55.08820000000001,37.00986,2020-01-14,0.0,1,PseudoAbsence,2020
286,25.888200000000005,24.40986,2020-04-11,0.0,1,PseudoAbsence,2020
6891,-8.611799999999999,20.209860000000003,2020-01-04,0.0,1,PseudoAbsence,2020
84,30.088200000000008,-16.090139999999998,2020-02-24,0.0,1,PseudoAbsence,2020
574,33.388200000000005,-2.8901400000000024,2020-04-05,0.0,1,PseudoAbsence,2020
6576,-9.311799999999998,13.909860000000002,2020-01-25,0.0,1,PseudoAbsence,2020
1923,4.988200000000003,32.609860000000005,2020-08-26,0.0,1,PseudoAbsence,2020
1322,20.1882,-8.590139999999998,2020-07-24,0.0,1,PseudoAbsence,2020
2815,22.1882,31.40986,2020-07-27,0.0,1,PseudoAbsence,2020
6341,2.8882000000000048,30.90986,2020-05-18,0.0,1,PseudoAbsence,2020
5135,26.288200000000003,6.409860000000002,2020-07-19,0.0,1,PseudoAbsence,2020
4986,4.888200000000005,12.30986,2020-06-11,0.0,1,PseudoAbsence,2020
1628,73.38820000000001,16.80986,2020-01-25,0.0,1,PseudoAbsence,2020
2106,-4.311799999999998,19.509860000000003,2020-12-07,0.0,1,PseudoAbsence,2020
2687,37.488200000000006,29.40986,2020-05-15,0.0,1,PseudoAbsence,2020
5798,31.48820000000001,-11.19014,2020-09-19,0.0,1,PseudoAbsence,2020
6080,24.98820000000001,-21.29014,2020-11-27,0.0,1,PseudoAbsence,2020
3202,71.88820000000001,34.109860000000005,2021-02-20,0.0,1,PseudoAbsence,2021
4291,16.488200000000006,-12.590139999999998,2020-11-18,0.0,1,PseudoAbsence,2020
1451,6.788200000000003,14.909860000000002,2020-03-13,0.0,1,PseudoAbsence,2020
5322,19.088200000000008,19.309860000000004,2020-08-03,0.0,1,PseudoAbsence,2020
561,7.5882,32.50986,2021-02-19,0.0,1,PseudoAbsence,2021
2012,31.588200000000008,-5.590139999999998,2020-06-04,0.0,1,PseudoAbsence,2020
6830,10.188200000000002,8.509860000000003,2020-08-21,0.0,1,PseudoAbsence,2020
3957,72.4882,22.009860000000003,2020-03-02,0.0,1,PseudoAbsence,2020
3188,28.288200000000003,-9.090139999999998,2020-10-05,0.0,1,PseudoAbsence,2020
3212,29.888200000000005,-23.29014,2020-02-21,0.0,1,PseudoAbsence,2020
4785,20.1882,-5.19014,2020-09-19,0.0,1,PseudoAbsence,2020
2484,73.9882,31.309860000000004,2021-03-16,0.0,1,PseudoAbsence,2021
4762,-5.311799999999998,29.509860000000003,2020-11-16,0.0,1,PseudoAbsence,2020
1581,-4.511799999999997,9.509860000000003,2021-03-27,0.0,1,PseudoAbsence,2021
2762,41.9882,33.80986,2020-04-16,0.0,1,PseudoAbsence,2020
3907,10.0882,8.009860000000003,2020-12-06,0.0,1,PseudoAbsence,2020
7474,-4.511799999999997,22.709860000000003,2020-06-22,0.0,1,PseudoAbsence,2020
1587,-3.411799999999996,18.10986,2020-04-28,0.0,1,PseudoAbsence,2020
1601,43.58820000000001,1.209859999999999,2020-09-09,0.0,1,PseudoAbsence,2020
2640,46.9882,34.30986,2020-11-15,0.0,1,PseudoAbsence,2020
6014,12.988200000000006,-14.79014,2020-04-06,0.0,1,PseudoAbsence,2020
6123,17.088200000000008,1.6098600000000047,2020-10-01,0.0,1,PseudoAbsence,2020
4223,22.288200000000003,26.30986,2020-09-26,0.0,1,PseudoAbsence,2020
4095,-4.711799999999997,23.30986,2020-09-05,0.0,1,PseudoAbsence,2020
102,26.98820000000001,-13.590139999999998,2020-08-27,0.0,1,PseudoAbsence,2020
1956,16.888200000000005,-20.19014,2020-04-28,0.0,1,PseudoAbsence,2020
4935,-12.911799999999998,11.10986,2020-02-29,0.0,1,PseudoAbsence,2020
5035,43.9882,18.30986,2020-08-20,0.0,1,PseudoAbsence,2020
2947,36.388200000000005,3.209859999999999,2020-11-19,0.0,1,PseudoAbsence,2020
5331,-7.811799999999998,27.009860000000003,2020-02-10,0.0,1,PseudoAbsence,2020
4840,-4.311799999999998,9.509860000000003,2020-08-20,0.0,1,PseudoAbsence,2020
5138,21.388200000000005,-14.69014,2020-05-14,0.0,1,PseudoAbsence,2020
3569,32.888200000000005,-10.69014,2020-01-10,0.0,1,PseudoAbsence,2020
4577,75.88820000000001,32.40986,2021-01-10,0.0,1,PseudoAbsence,2021
6895,33.888200000000005,-2.8901400000000024,2020-04-28,0.0,1,PseudoAbsence,2020
5681,50.388200000000005,15.60986,2020-07-27,0.0,1,PseudoAbsence,2020
643,6.888200000000005,30.009860000000003,2020-10-15,0.0,1,PseudoAbsence,2020
4129,49.78820000000001,-13.69014,2020-01-18,0.0,1,PseudoAbsence,2020
5766,8.488200000000006,11.60986,2021-04-12,0.0,1,PseudoAbsence,2021
7314,40.388200000000005,13.60986,2020-01-18,0.0,1,PseudoAbsence,2020
3476,-11.511799999999996,10.209860000000004,2020-06-04,0.0,1,PseudoAbsence,2020
5517,21.98820000000001,-4.790140000000001,2020-02-28,0.0,1,PseudoAbsence,2020
6458,37.2882,1.5098600000000033,2020-05-19,0.0,1,PseudoAbsence,2020
5889,64.5882,36.609860000000005,2021-01-06,0.0,1,PseudoAbsence,2021
2293,9.788200000000003,1.8098600000000005,2020-01-06,0.0,1,PseudoAbsence,2020
4649,21.088200000000008,17.909860000000002,2020-08-30,0.0,1,PseudoAbsence,2020
7087,2.8882000000000048,6.909860000000002,2020-02-02,0.0,1,PseudoAbsence,2020
5781,41.6882,22.609860000000005,2020-11-20,0.0,1,PseudoAbsence,2020
1545,33.2882,-10.990139999999997,2021-03-03,0.0,1,PseudoAbsence,2021
2880,74.1882,14.909860000000002,2021-04-03,0.0,1,PseudoAbsence,2021
4733,27.388200000000005,37.30986,2020-03-01,0.0,1,PseudoAbsence,2020
7582,47.08820000000001,-16.990139999999997,2020-06-28,0.0,1,PseudoAbsence,2020
6979,11.988200000000006,17.10986,2020-06-18,0.0,1,PseudoAbsence,2020
304,47.08820000000001,33.40986,2020-10-06,0.0,1,PseudoAbsence,2020
1984,13.088200000000008,4.8098600000000005,2020-03-09,0.0,1,PseudoAbsence,2020
5307,25.788200000000003,7.409860000000002,2020-07-02,0.0,1,PseudoAbsence,2020
2058,-8.011799999999997,8.909860000000002,2020-01-14,0.0,1,PseudoAbsence,2020
3491,5.588200000000004,25.709860000000003,2020-11-12,0.0,1,PseudoAbsence,2020
2467,75.6882,32.109860000000005,2020-06-02,0.0,1,PseudoAbsence,2020
2423,15.088200000000008,4.109860000000005,2020-12-31,0.0,1,PseudoAbsence,2020
6262,-3.811799999999998,13.509860000000003,2021-01-13,0.0,1,PseudoAbsence,2021
575,39.9882,1.409860000000002,2021-03-25,0.0,1,PseudoAbsence,2021
1973,47.4882,34.709860000000006,2020-10-20,0.0,1,PseudoAbsence,2020
2228,16.288200000000003,-20.99014,2020-10-27,0.0,1,PseudoAbsence,2020
2582,20.98820000000001,32.30986,2020-12-29,0.0,1,PseudoAbsence,2020
5124,35.58820000000001,-0.1901399999999995,2020-08-16,0.0,1,PseudoAbsence,2020
4510,15.988200000000006,28.109860000000005,2021-02-24,0.0,1,PseudoAbsence,2021
6689,1.688200000000002,12.709860000000004,2020-01-10,0.0,1,PseudoAbsence,2020
1091,27.1882,21.90986,2020-02-25,0.0,1,PseudoAbsence,2020
4493,19.288200000000003,23.609860000000005,2020-02-08,0.0,1,PseudoAbsence,2020
6556,36.1882,1.5098600000000033,2020-06-11,0.0,1,PseudoAbsence,2020
3028,-4.211799999999997,32.50986,2020-12-27,0.0,1,PseudoAbsence,2020
7055,-2.411799999999996,29.709860000000003,2021-02-27,0.0,1,PseudoAbsence,2021
3262,32.488200000000006,29.009860000000003,2020-07-17,0.0,1,PseudoAbsence,2020
4342,-0.8117999999999981,25.80986,2020-04-19,0.0,1,PseudoAbsence,2020
5375,19.1882,7.909860000000002,2020-03-18,0.0,1,PseudoAbsence,2020
3324,10.0882,8.609860000000001,2020-02-21,0.0,1,PseudoAbsence,2020
5892,18.788200000000003,-32.69014,2021-01-13,0.0,1,PseudoAbsence,2021
5365,76.4882,26.009860000000003,2021-02-27,0.0,1,PseudoAbsence,2021
1204,19.98820000000001,27.109860000000005,2020-09-01,0.0,1,PseudoAbsence,2020
1395,24.48820000000001,-26.69014,2021-02-17,0.0,1,PseudoAbsence,2021
5277,22.388200000000005,17.709860000000003,2021-01-16,0.0,1,PseudoAbsence,2021
2252,-4.711799999999997,26.30986,2021-03-26,0.0,1,PseudoAbsence,2021
1922,9.5882,-1.3901400000000024,2021-03-14,0.0,1,PseudoAbsence,2021
7201,43.78820000000001,35.209860000000006,2020-07-24,0.0,1,PseudoAbsence,2020
5776,29.98820000000001,17.60986,2021-03-23,0.0,1,PseudoAbsence,2021
1902,9.688200000000002,20.309860000000004,2020-03-31,0.0,1,PseudoAbsence,2020
3807,-7.211799999999997,28.90986,2020-12-05,0.0,1,PseudoAbsence,2020
699,34.488200000000006,4.209859999999999,2020-07-25,0.0,1,PseudoAbsence,2020
4434,42.4882,35.209860000000006,2020-10-12,0.0,1,PseudoAbsence,2020
5288,24.6882,-23.29014,2020-06-29,0.0,1,PseudoAbsence,2020
3178,19.98820000000001,-16.29014,2021-03-27,0.0,1,PseudoAbsence,2021
7472,25.48820000000001,24.80986,2020-05-07,0.0,1,PseudoAbsence,2020
1478,34.7882,18.809860000000004,2020-05-26,0.0,1,PseudoAbsence,2020
6136,18.788200000000003,25.30986,2020-01-01,0.0,1,PseudoAbsence,2020
4463,7.5882,23.90986,2021-02-22,0.0,1,PseudoAbsence,2021
7243,49.388200000000005,36.80986,2021-01-27,0.0,1,PseudoAbsence,2021
7002,12.988200000000006,-17.29014,2020-01-19,0.0,1,PseudoAbsence,2020
4805,43.6882,32.40986,2020-06-07,0.0,1,PseudoAbsence,2020
1966,13.488200000000006,-19.49014,2021-01-22,0.0,1,PseudoAbsence,2021
6594,16.888200000000005,-18.29014,2020-08-11,0.0,1,PseudoAbsence,2020
2249,6.988200000000006,25.609860000000005,2020-07-16,0.0,1,PseudoAbsence,2020
5139,-6.911799999999996,31.109860000000005,2021-01-22,0.0,1,PseudoAbsence,2021
6101,27.088200000000008,23.609860000000005,2021-02-01,0.0,1,PseudoAbsence,2021
5420,-7.511799999999997,20.509860000000003,2021-02-16,0.0,1,PseudoAbsence,2021
530,62.98820000000001,34.90986,2020-10-25,0.0,1,PseudoAbsence,2020
3175,17.488200000000006,8.109860000000001,2020-06-25,0.0,1,PseudoAbsence,2020
7564,52.28820000000001,23.509860000000003,2020-06-05,0.0,1,PseudoAbsence,2020
1198,30.588200000000008,22.509860000000003,2020-12-27,0.0,1,PseudoAbsence,2020
4167,68.0882,34.80986,2021-04-02,0.0,1,PseudoAbsence,2021
4512,23.788200000000003,22.709860000000003,2021-01-13,0.0,1,PseudoAbsence,2021
5314,32.888200000000005,-2.790140000000001,2020-12-25,0.0,1,PseudoAbsence,2020
6418,36.988200000000006,36.40986,2020-12-18,0.0,1,PseudoAbsence,2020
6468,37.388200000000005,14.30986,2020-10-22,0.0,1,PseudoAbsence,2020
1976,16.188200000000002,25.709860000000003,2020-05-03,0.0,1,PseudoAbsence,2020
2672,52.58820000000001,21.10986,2020-08-04,0.0,1,PseudoAbsence,2020
6134,-5.111799999999995,20.10986,2020-02-07,0.0,1,PseudoAbsence,2020
82,-9.511799999999996,20.209860000000003,2020-09-03,0.0,1,PseudoAbsence,2020
3716,76.1882,18.10986,2020-10-19,0.0,1,PseudoAbsence,2020
6726,38.1882,-15.19014,2020-09-17,0.0,1,PseudoAbsence,2020
1155,23.788200000000003,-32.590140000000005,2020-01-10,0.0,1,PseudoAbsence,2020
705,28.98820000000001,-6.590139999999998,2020-02-22,0.0,1,PseudoAbsence,2020
1265,1.9882000000000024,23.40986,2020-06-04,0.0,1,PseudoAbsence,2020
5703,61.888200000000005,31.509860000000003,2021-02-25,0.0,1,PseudoAbsence,2021
4425,3.688200000000002,18.809860000000004,2020-09-12,0.0,1,PseudoAbsence,2020
1520,25.388200000000005,2.1098600000000047,2020-01-25,0.0,1,PseudoAbsence,2020
6275,44.4882,30.209860000000003,2020-09-30,0.0,1,PseudoAbsence,2020
5048,34.7882,31.309860000000004,2020-12-19,0.0,1,PseudoAbsence,2020
175,19.48820000000001,-19.09014,2020-11-19,0.0,1,PseudoAbsence,2020
7521,45.28820000000001,-16.69014,2020-03-06,0.0,1,PseudoAbsence,2020
3902,74.5882,17.209860000000003,2021-03-07,0.0,1,PseudoAbsence,2021
2120,17.888200000000005,2.1098600000000047,2021-04-20,0.0,1,PseudoAbsence,2021
3055,35.58820000000001,33.209860000000006,2020-09-22,0.0,1,PseudoAbsence,2020
7519,24.288200000000003,21.80986,2020-10-04,0.0,1,PseudoAbsence,2020
2567,35.7882,-10.090139999999998,2020-01-04,0.0,1,PseudoAbsence,2020
452,53.1882,18.009860000000003,2020-06-30,0.0,1,PseudoAbsence,2020
1522,48.28820000000001,5.3098600000000005,2020-08-13,0.0,1,PseudoAbsence,2020
497,-10.311799999999998,20.509860000000003,2020-02-27,0.0,1,PseudoAbsence,2020
6303,17.488200000000006,-5.390140000000002,2020-09-23,0.0,1,PseudoAbsence,2020
6493,74.78820000000002,36.109860000000005,2021-03-02,0.0,1,PseudoAbsence,2021
3552,19.388200000000005,0.709859999999999,2020-11-25,0.0,1,PseudoAbsence,2020
1348,14.588200000000008,29.209860000000003,2020-04-03,0.0,1,PseudoAbsence,2020
6207,-4.411799999999996,11.409860000000002,2021-02-08,0.0,1,PseudoAbsence,2021
2631,55.78820000000001,35.709860000000006,2020-03-18,0.0,1,PseudoAbsence,2020
3949,10.288200000000003,28.009860000000003,2020-11-05,0.0,1,PseudoAbsence,2020
1453,-8.711799999999997,30.709860000000003,2020-03-02,0.0,1,PseudoAbsence,2020
1284,13.288200000000003,8.609860000000001,2021-04-20,0.0,1,PseudoAbsence,2021
1621,41.78820000000001,34.709860000000006,2020-06-21,0.0,1,PseudoAbsence,2020
7504,31.288200000000003,-14.490139999999997,2021-02-03,0.0,1,PseudoAbsence,2021
6841,-7.211799999999997,21.309860000000004,2020-09-04,0.0,1,PseudoAbsence,2020
7351,65.5882,35.50986,2020-03-03,0.0,1,PseudoAbsence,2020
4727,32.08820000000001,-26.69014,2020-12-30,0.0,1,PseudoAbsence,2020
1207,15.988200000000006,29.30986,2020-09-26,0.0,1,PseudoAbsence,2020
1229,36.08820000000001,-16.090139999999998,2021-04-14,0.0,1,PseudoAbsence,2021
4083,29.6882,-24.89014,2020-08-05,0.0,1,PseudoAbsence,2020
1977,42.1882,1.5098600000000033,2020-11-03,0.0,1,PseudoAbsence,2020
4272,32.58820000000001,21.509860000000003,2020-09-08,0.0,1,PseudoAbsence,2020
368,-1.911799999999996,32.109860000000005,2020-08-06,0.0,1,PseudoAbsence,2020
7217,18.98820000000001,9.80986,2021-02-20,0.0,1,PseudoAbsence,2021
3492,12.188200000000002,12.909860000000002,2021-03-29,0.0,1,PseudoAbsence,2021
58,73.88820000000001,20.90986,2021-03-10,0.0,1,PseudoAbsence,2021
3100,38.1882,-12.590139999999998,2020-01-06,0.0,1,PseudoAbsence,2020
2339,39.6882,-14.590139999999998,2021-03-18,0.0,1,PseudoAbsence,2021
5954,42.78820000000001,30.90986,2020-06-07,0.0,1,PseudoAbsence,2020
5822,28.6882,-12.69014,2020-09-07,0.0,1,PseudoAbsence,2020
449,8.888200000000005,35.00986,2020-03-16,0.0,1,PseudoAbsence,2020
4682,66.5882,31.209860000000003,2020-11-28,0.0,1,PseudoAbsence,2020
5752,19.48820000000001,24.90986,2020-01-24,0.0,1,PseudoAbsence,2020
5421,21.1882,-7.990139999999997,2021-01-12,0.0,1,PseudoAbsence,2021
3523,45.1882,18.90986,2020-10-29,0.0,1,PseudoAbsence,2020
5759,46.78820000000001,-18.69014,2020-08-31,0.0,1,PseudoAbsence,2020
3376,26.388200000000005,7.909860000000002,2020-12-30,0.0,1,PseudoAbsence,2020
3756,10.5882,5.709860000000003,2021-01-31,0.0,1,PseudoAbsence,2021
151,-1.1117999999999952,6.909860000000002,2020-06-05,0.0,1,PseudoAbsence,2020
7092,32.888200000000005,34.609860000000005,2020-12-24,0.0,1,PseudoAbsence,2020
3749,6.788200000000003,10.60986,2020-11-28,0.0,1,PseudoAbsence,2020
3469,23.98820000000001,26.80986,2020-01-11,0.0,1,PseudoAbsence,2020
2594,66.4882,30.209860000000003,2021-01-05,0.0,1,PseudoAbsence,2021
2151,14.288200000000003,26.709860000000003,2020-11-20,0.0,1,PseudoAbsence,2020
659,77.4882,12.80986,2020-02-13,0.0,1,PseudoAbsence,2020
2089,25.788200000000003,-26.89014,2020-01-21,0.0,1,PseudoAbsence,2020
394,18.588200000000008,26.40986,2020-05-28,0.0,1,PseudoAbsence,2020
6117,23.888200000000005,-5.590139999999998,2021-01-21,0.0,1,PseudoAbsence,2021
2943,2.788200000000004,6.509860000000003,2020-01-06,0.0,1,PseudoAbsence,2020
1716,24.48820000000001,-27.89014,2020-07-04,0.0,1,PseudoAbsence,2020
5002,32.888200000000005,-2.6901399999999995,2020-05-13,0.0,1,PseudoAbsence,2020
6930,-6.311799999999998,13.80986,2021-02-27,0.0,1,PseudoAbsence,2021
1283,60.388200000000005,28.109860000000005,2020-02-06,0.0,1,PseudoAbsence,2020
6721,14.888200000000005,22.80986,2020-08-13,0.0,1,PseudoAbsence,2020
4372,26.388200000000005,-13.590139999999998,2020-07-25,0.0,1,PseudoAbsence,2020
4340,16.688200000000002,-17.29014,2020-09-16,0.0,1,PseudoAbsence,2020
12,32.6882,10.10986,2021-04-10,0.0,1,PseudoAbsence,2021
2539,22.888200000000005,20.40986,2020-03-09,0.0,1,PseudoAbsence,2020
4107,-12.211799999999997,-37.090140000000005,2021-03-06,0.0,1,PseudoAbsence,2021
5126,14.988200000000006,30.009860000000003,2021-02-09,0.0,1,PseudoAbsence,2021
6212,-5.511799999999997,26.609860000000005,2020-12-15,0.0,1,PseudoAbsence,2020
3721,28.1882,25.40986,2021-04-08,0.0,1,PseudoAbsence,2021
6041,0.6882000000000019,6.109860000000001,2020-07-22,0.0,1,PseudoAbsence,2020
5317,18.98820000000001,0.8098600000000005,2020-12-03,0.0,1,PseudoAbsence,2020
833,4.288200000000003,35.109860000000005,2021-02-26,0.0,1,PseudoAbsence,2021
3313,24.288200000000003,14.409860000000002,2020-06-01,0.0,1,PseudoAbsence,2020
6465,76.78820000000002,14.509860000000003,2020-07-09,0.0,1,PseudoAbsence,2020
7355,14.088200000000008,-2.8901400000000024,2021-02-22,0.0,1,PseudoAbsence,2021
4719,45.78820000000001,-21.19014,2021-03-03,0.0,1,PseudoAbsence,2021
3985,21.888200000000005,2.209859999999999,2021-03-14,0.0,1,PseudoAbsence,2021
117,28.888200000000005,3.909860000000002,2020-01-28,0.0,1,PseudoAbsence,2020
