Input,Label
hls_train/hls_train/chips/chip_20180401_L30_T40REP_2018062T063940_9_6.tif,hls_train/hls_train/seg_maps/seg_map_20180401_L30_T40REP_2018062T063940_9_6.tif
hls_train/hls_train/chips/chip_20200601_S30_T39RWM_2020125T070631_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T39RWM_2020125T070631_8_7.tif
hls_train/hls_train/chips/chip_20190201_S30_T39PWS_2019002T070259_8_0.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T39PWS_2019002T070259_8_0.tif
hls_train/hls_train/chips/chip_20200601_S30_T36PVU_2020123T080611_3_0.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T36PVU_2020123T080611_3_0.tif
hls_train/hls_train/chips/chip_20190701_S30_T38PNV_2019153T071621_2_4.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T38PNV_2019153T071621_2_4.tif
hls_train/hls_train/chips/chip_20181101_S30_T43RBL_2018276T054649_4_9.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T43RBL_2018276T054649_4_9.tif
hls_train/hls_train/chips/chip_20190501_L30_T41RLJ_2019092T062059_1_11.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T41RLJ_2019092T062059_1_11.tif
hls_train/hls_train/chips/chip_20200401_S30_T41RNH_2020060T061801_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T41RNH_2020060T061801_4_0.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXR_2019151T054649_11_3.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXR_2019151T054649_11_3.tif
hls_train/hls_train/chips/chip_20190501_S30_T41RQM_2019090T061629_5_6.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T41RQM_2019090T061629_5_6.tif
hls_train/hls_train/chips/chip_20190501_S30_T40REP_2019091T063631_10_6.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T40REP_2019091T063631_10_6.tif
hls_train/hls_train/chips/chip_20160501_L30_T41RQJ_2016095T060233_10_9.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T41RQJ_2016095T060233_10_9.tif
hls_train/hls_train/chips/chip_20190401_S30_T40RCS_2019062T065809_1_10.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T40RCS_2019062T065809_1_10.tif
hls_train/hls_train/chips/chip_20171201_S30_T34QEE_2017303T090111_6_12.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T34QEE_2017303T090111_6_12.tif
hls_train/hls_train/chips/chip_20190801_L30_T37QDV_2019183T074405_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20190801_L30_T37QDV_2019183T074405_10_12.tif
hls_train/hls_train/chips/chip_20190501_L30_T38QNH_2019091T071812_9_4.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T38QNH_2019091T071812_9_4.tif
hls_train/hls_train/chips/chip_20190901_S30_T42RYR_2019216T054641_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T42RYR_2019216T054641_12_9.tif
hls_train/hls_train/chips/chip_20180901_S30_T39QYA_2018214T064619_2_7.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T39QYA_2018214T064619_2_7.tif
hls_train/hls_train/chips/chip_20201001_S30_T38NPM_2020245T070631_6_1.tif,hls_train/hls_train/seg_maps/seg_map_20201001_S30_T38NPM_2020245T070631_6_1.tif
hls_train/hls_train/chips/chip_20200401_L30_T41RLJ_2020063T062123_10_13.tif,hls_train/hls_train/seg_maps/seg_map_20200401_L30_T41RLJ_2020063T062123_10_13.tif
hls_train/hls_train/chips/chip_20180901_S30_T37QFB_2018214T073611_12_2.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T37QFB_2018214T073611_12_2.tif
hls_train/hls_train/chips/chip_20190501_S30_T40RGP_2019091T063631_11_3.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T40RGP_2019091T063631_11_3.tif
hls_train/hls_train/chips/chip_20180901_S30_T38PKS_2018216T072609_12_3.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T38PKS_2018216T072609_12_3.tif
hls_train/hls_train/chips/chip_20201101_L30_T40REP_2020276T064018_4_1.tif,hls_train/hls_train/seg_maps/seg_map_20201101_L30_T40REP_2020276T064018_4_1.tif
hls_train/hls_train/chips/chip_20200201_S30_T42RTN_2020002T061239_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T42RTN_2020002T061239_11_0.tif
hls_train/hls_train/chips/chip_20191201_S30_T36QYH_2019305T080051_11_4.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T36QYH_2019305T080051_11_4.tif
hls_train/hls_train/chips/chip_20190501_L30_T43RBL_2019091T053719_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T43RBL_2019091T053719_12_0.tif
hls_train/hls_train/chips/chip_20161101_L30_T37RCJ_2016276T080035_1_12.tif,hls_train/hls_train/seg_maps/seg_map_20161101_L30_T37RCJ_2016276T080035_1_12.tif
hls_train/hls_train/chips/chip_20200401_L30_T38PMS_2020062T072100_4_7.tif,hls_train/hls_train/seg_maps/seg_map_20200401_L30_T38PMS_2020062T072100_4_7.tif
hls_train/hls_train/chips/chip_20190901_S30_T37QGB_2019214T073619_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T37QGB_2019214T073619_3_9.tif
hls_train/hls_train/chips/chip_20180301_L30_T42RTP_2018029T055638_11_12.tif,hls_train/hls_train/seg_maps/seg_map_20180301_L30_T42RTP_2018029T055638_11_12.tif
hls_train/hls_train/chips/chip_20180601_S30_T42QXL_2018121T054641_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T42QXL_2018121T054641_7_3.tif
hls_train/hls_train/chips/chip_20160701_S30_T28QGH_2016151T112122_2_2.tif,hls_train/hls_train/seg_maps/seg_map_20160701_S30_T28QGH_2016151T112122_2_2.tif
hls_train/hls_train/chips/chip_20200401_S30_T37QCB_2020060T075841_3_12.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T37QCB_2020060T075841_3_12.tif
hls_train/hls_train/chips/chip_20190501_S30_T28QFH_2019090T112119_1_11.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T28QFH_2019090T112119_1_11.tif
hls_train/hls_train/chips/chip_20190801_S30_T42RWP_2019184T055649_12_1.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T42RWP_2019184T055649_12_1.tif
hls_train/hls_train/chips/chip_20170101_S30_T37QDV_2016338T075302_4_4.tif,hls_train/hls_train/seg_maps/seg_map_20170101_S30_T37QDV_2016338T075302_4_4.tif
hls_train/hls_train/chips/chip_20201101_L30_T40REP_2020276T064018_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20201101_L30_T40REP_2020276T064018_3_1.tif
hls_train/hls_train/chips/chip_20200401_S30_T40RFR_2020061T063809_8_10.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T40RFR_2020061T063809_8_10.tif
hls_train/hls_train/chips/chip_20201101_S30_T38NPM_2020275T070721_10_2.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38NPM_2020275T070721_10_2.tif
hls_train/hls_train/chips/chip_20171101_S30_T36QYL_2017273T080949_5_7.tif,hls_train/hls_train/seg_maps/seg_map_20171101_S30_T36QYL_2017273T080949_5_7.tif
hls_train/hls_train/chips/chip_20171001_S30_T38QKD_2017244T073609_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20171001_S30_T38QKD_2017244T073609_4_0.tif
hls_train/hls_train/chips/chip_20190501_S30_T39QUU_2019090T070621_3_5.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T39QUU_2019090T070621_3_5.tif
hls_train/hls_train/chips/chip_20190901_S30_T40QCM_2019214T064631_10_6.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T40QCM_2019214T064631_10_6.tif
hls_train/hls_train/chips/chip_20201101_S30_T38PKC_2020276T072729_12_5.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38PKC_2020276T072729_12_5.tif
hls_train/hls_train/chips/chip_20201101_L30_T28QDG_2020278T112611_5_11.tif,hls_train/hls_train/seg_maps/seg_map_20201101_L30_T28QDG_2020278T112611_5_11.tif
hls_train/hls_train/chips/chip_20170901_L30_T37QBE_2017214T080106_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20170901_L30_T37QBE_2017214T080106_8_8.tif
hls_train/hls_train/chips/chip_20161201_S30_T37QDA_2016308T075102_3_11.tif,hls_train/hls_train/seg_maps/seg_map_20161201_S30_T37QDA_2016308T075102_3_11.tif
hls_train/hls_train/chips/chip_20200601_S30_T37NBC_2020122T074609_7_2.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T37NBC_2020122T074609_7_2.tif
hls_train/hls_train/chips/chip_20200501_S30_T41RMH_2020090T061631_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T41RMH_2020090T061631_4_0.tif
hls_train/hls_train/chips/chip_20180401_S30_T37RBM_2018063T080821_0_11.tif,hls_train/hls_train/seg_maps/seg_map_20180401_S30_T37RBM_2018063T080821_0_11.tif
hls_train/hls_train/chips/chip_20200201_S30_T37RCJ_2020003T081331_1_4.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T37RCJ_2020003T081331_1_4.tif
hls_train/hls_train/chips/chip_20190901_S30_T39QYA_2019212T065629_1_6.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T39QYA_2019212T065629_1_6.tif
hls_train/hls_train/chips/chip_20190501_L30_T41RLJ_2019092T062059_2_12.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T41RLJ_2019092T062059_2_12.tif
hls_train/hls_train/chips/chip_20200301_L30_T37RCH_2020031T080025_3_0.tif,hls_train/hls_train/seg_maps/seg_map_20200301_L30_T37RCH_2020031T080025_3_0.tif
hls_train/hls_train/chips/chip_20180601_S30_T40RDP_2018124T064619_4_2.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T40RDP_2018124T064619_4_2.tif
hls_train/hls_train/chips/chip_20201001_S30_T39NUJ_2020247T065629_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20201001_S30_T39NUJ_2020247T065629_3_9.tif
hls_train/hls_train/chips/chip_20161201_L30_T36QVE_2016306T081502_8_1.tif,hls_train/hls_train/seg_maps/seg_map_20161201_L30_T36QVE_2016306T081502_8_1.tif
hls_train/hls_train/chips/chip_20161201_L30_T36QVE_2016306T081502_1_0.tif,hls_train/hls_train/seg_maps/seg_map_20161201_L30_T36QVE_2016306T081502_1_0.tif
hls_train/hls_train/chips/chip_20160501_L30_T38PPB_2016092T071319_2_3.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T38PPB_2016092T071319_2_3.tif
hls_train/hls_train/chips/chip_20160801_S30_T28QDD_2016184T113322_8_1.tif,hls_train/hls_train/seg_maps/seg_map_20160801_S30_T28QDD_2016184T113322_8_1.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RWP_2019244T055639_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RWP_2019244T055639_8_8.tif
hls_train/hls_train/chips/chip_20200501_S30_T39NUJ_2020092T065621_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T39NUJ_2020092T065621_3_9.tif
hls_train/hls_train/chips/chip_20191101_S30_T42RWP_2019274T055639_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T42RWP_2019274T055639_8_8.tif
hls_train/hls_train/chips/chip_20201101_S30_T36QYH_2020275T075739_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T36QYH_2020275T075739_12_9.tif
hls_train/hls_train/chips/chip_20201101_S30_T38QLF_2020276T072729_0_12.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38QLF_2020276T072729_0_12.tif
hls_train/hls_train/chips/chip_20200601_S30_T39PUK_2020122T065631_3_11.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T39PUK_2020122T065631_3_11.tif
hls_train/hls_train/chips/chip_20201001_S30_T39NUJ_2020247T065629_4_9.tif,hls_train/hls_train/seg_maps/seg_map_20201001_S30_T39NUJ_2020247T065629_4_9.tif
hls_train/hls_train/chips/chip_20191101_S30_T42RVR_2019274T055639_12_11.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T42RVR_2019274T055639_12_11.tif
hls_train/hls_train/chips/chip_20180501_L30_T42RTS_2018091T060744_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20180501_L30_T42RTS_2018091T060744_4_10.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXR_2019151T054649_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXR_2019151T054649_8_7.tif
hls_train/hls_train/chips/chip_20181001_S30_T42RWR_2018244T055631_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T42RWR_2018244T055631_12_12.tif
hls_train/hls_train/chips/chip_20171101_S30_T37QGB_2017274T075159_2_7.tif,hls_train/hls_train/seg_maps/seg_map_20171101_S30_T37QGB_2017274T075159_2_7.tif
hls_train/hls_train/chips/chip_20170901_S30_T37PBT_2017215T075611_3_5.tif,hls_train/hls_train/seg_maps/seg_map_20170901_S30_T37PBT_2017215T075611_3_5.tif
hls_train/hls_train/chips/chip_20200601_S30_T36QXE_2020123T080611_4_9.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T36QXE_2020123T080611_4_9.tif
hls_train/hls_train/chips/chip_20180301_S30_T36QYL_2018028T081159_0_2.tif,hls_train/hls_train/seg_maps/seg_map_20180301_S30_T36QYL_2018028T081159_0_2.tif
hls_train/hls_train/chips/chip_20181101_S30_T34QEE_2018273T085749_5_12.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T34QEE_2018273T085749_5_12.tif
hls_train/hls_train/chips/chip_20191001_S30_T42QVM_2019244T055639_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42QVM_2019244T055639_12_12.tif
hls_train/hls_train/chips/chip_20200501_S30_T40QFK_2020091T063629_1_5.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40QFK_2020091T063629_1_5.tif
hls_train/hls_train/chips/chip_20180701_S30_T42RTP_2018152T060629_9_10.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T42RTP_2018152T060629_9_10.tif
hls_train/hls_train/chips/chip_20200601_S30_T38NPM_2020125T070631_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38NPM_2020125T070631_8_8.tif
hls_train/hls_train/chips/chip_20201201_S30_T37PFR_2020304T074041_5_3.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T37PFR_2020304T074041_5_3.tif
hls_train/hls_train/chips/chip_20191201_L30_T39PWS_2019303T065532_7_0.tif,hls_train/hls_train/seg_maps/seg_map_20191201_L30_T39PWS_2019303T065532_7_0.tif
hls_train/hls_train/chips/chip_20200301_S30_T38RMQ_2020029T074049_1_7.tif,hls_train/hls_train/seg_maps/seg_map_20200301_S30_T38RMQ_2020029T074049_1_7.tif
hls_train/hls_train/chips/chip_20200801_S30_T43REM_2020183T053649_0_4.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43REM_2020183T053649_0_4.tif
hls_train/hls_train/chips/chip_20170201_S30_T37QEF_2017002T075322_3_10.tif,hls_train/hls_train/seg_maps/seg_map_20170201_S30_T37QEF_2017002T075322_3_10.tif
hls_train/hls_train/chips/chip_20200501_L30_T42RWN_2020092T055014_9_10.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T42RWN_2020092T055014_9_10.tif
hls_train/hls_train/chips/chip_20190501_S30_T41RKL_2019091T063631_7_6.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T41RKL_2019091T063631_7_6.tif
hls_train/hls_train/chips/chip_20200401_S30_T40QCM_2020064T064749_11_8.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T40QCM_2020064T064749_11_8.tif
hls_train/hls_train/chips/chip_20190101_S30_T37QGA_2018334T074251_5_1.tif,hls_train/hls_train/seg_maps/seg_map_20190101_S30_T37QGA_2018334T074251_5_1.tif
hls_train/hls_train/chips/chip_20200701_S30_T32QNF_2020153T095041_3_0.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T32QNF_2020153T095041_3_0.tif
hls_train/hls_train/chips/chip_20161101_S30_T36RXN_2016277T081752_6_8.tif,hls_train/hls_train/seg_maps/seg_map_20161101_S30_T36RXN_2016277T081752_6_8.tif
hls_train/hls_train/chips/chip_20170101_S30_T36QYH_2016334T081302_12_6.tif,hls_train/hls_train/seg_maps/seg_map_20170101_S30_T36QYH_2016334T081302_12_6.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYQ_2019242T054409_6_8.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYQ_2019242T054409_6_8.tif
hls_train/hls_train/chips/chip_20190101_S30_T37QDF_2018335T080259_10_4.tif,hls_train/hls_train/seg_maps/seg_map_20190101_S30_T37QDF_2018335T080259_10_4.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RCJ_2020183T053649_12_4.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RCJ_2020183T053649_12_4.tif
hls_train/hls_train/chips/chip_20171201_S30_T38PKB_2017306T074241_12_4.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T38PKB_2017306T074241_12_4.tif
hls_train/hls_train/chips/chip_20180901_S30_T37QGB_2018214T073611_1_1.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T37QGB_2018214T073611_1_1.tif
hls_train/hls_train/chips/chip_20200601_L30_T37NED_2020124T073515_3_6.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T37NED_2020124T073515_3_6.tif
hls_train/hls_train/chips/chip_20170901_L30_T43RBM_2017213T053721_5_0.tif,hls_train/hls_train/seg_maps/seg_map_20170901_L30_T43RBM_2017213T053721_5_0.tif
hls_train/hls_train/chips/chip_20180201_L30_T43RDL_2018001T053145_0_10.tif,hls_train/hls_train/seg_maps/seg_map_20180201_L30_T43RDL_2018001T053145_0_10.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYR_2019242T054409_6_7.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYR_2019242T054409_6_7.tif
hls_train/hls_train/chips/chip_20190901_S30_T42RXR_2019214T055649_6_7.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T42RXR_2019214T055649_6_7.tif
hls_train/hls_train/chips/chip_20191201_S30_T29PMS_2019304T110109_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T29PMS_2019304T110109_10_12.tif
hls_train/hls_train/chips/chip_20200801_S30_T42RTP_2020182T060639_10_7.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T42RTP_2020182T060639_10_7.tif
hls_train/hls_train/chips/chip_20190601_S30_T38QNH_2019121T072629_11_5.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T38QNH_2019121T072629_11_5.tif
hls_train/hls_train/chips/chip_20200201_S30_T42RTP_2020002T061239_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T42RTP_2020002T061239_10_12.tif
hls_train/hls_train/chips/chip_20180801_L30_T42RWR_2018182T054912_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20180801_L30_T42RWR_2018182T054912_12_0.tif
hls_train/hls_train/chips/chip_20190501_S30_T38RLP_2019089T073611_11_3.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T38RLP_2019089T073611_11_3.tif
hls_train/hls_train/chips/chip_20170101_S30_T36QYH_2016334T081302_11_5.tif,hls_train/hls_train/seg_maps/seg_map_20170101_S30_T36QYH_2016334T081302_11_5.tif
hls_train/hls_train/chips/chip_20170701_L30_T42RVQ_2017154T055557_10_3.tif,hls_train/hls_train/seg_maps/seg_map_20170701_L30_T42RVQ_2017154T055557_10_3.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RXP_2019244T055639_2_2.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RXP_2019244T055639_2_2.tif
hls_train/hls_train/chips/chip_20190401_S30_T41RKL_2019061T063801_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T41RKL_2019061T063801_4_10.tif
hls_train/hls_train/chips/chip_20180701_S30_T42RTN_2018152T060629_10_0.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T42RTN_2018152T060629_10_0.tif
hls_train/hls_train/chips/chip_20190401_S30_T38RMP_2019061T072829_10_8.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T38RMP_2019061T072829_10_8.tif
hls_train/hls_train/chips/chip_20200801_S30_T43REM_2020183T053649_2_0.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43REM_2020183T053649_2_0.tif
hls_train/hls_train/chips/chip_20190901_S30_T42RXR_2019214T055649_4_3.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T42RXR_2019214T055649_4_3.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXP_2019151T054649_9_12.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXP_2019151T054649_9_12.tif
hls_train/hls_train/chips/chip_20200601_S30_T37NCB_2020124T073621_8_3.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T37NCB_2020124T073621_8_3.tif
hls_train/hls_train/chips/chip_20200401_L30_T36QYH_2020063T080152_12_2.tif,hls_train/hls_train/seg_maps/seg_map_20200401_L30_T36QYH_2020063T080152_12_2.tif
hls_train/hls_train/chips/chip_20201201_S30_T40RFR_2020306T064031_3_7.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T40RFR_2020306T064031_3_7.tif
hls_train/hls_train/chips/chip_20200901_L30_T40RGP_2020214T062734_5_9.tif,hls_train/hls_train/seg_maps/seg_map_20200901_L30_T40RGP_2020214T062734_5_9.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYR_2019242T054409_2_7.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYR_2019242T054409_2_7.tif
hls_train/hls_train/chips/chip_20190601_L30_T40RFR_2019122T063250_11_3.tif,hls_train/hls_train/seg_maps/seg_map_20190601_L30_T40RFR_2019122T063250_11_3.tif
hls_train/hls_train/chips/chip_20190801_S30_T42RXR_2019184T055649_7_7.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T42RXR_2019184T055649_7_7.tif
hls_train/hls_train/chips/chip_20200301_L30_T41RLJ_2020031T062132_2_0.tif,hls_train/hls_train/seg_maps/seg_map_20200301_L30_T41RLJ_2020031T062132_2_0.tif
hls_train/hls_train/chips/chip_20180201_S30_T42QWL_2018001T055231_7_5.tif,hls_train/hls_train/seg_maps/seg_map_20180201_S30_T42QWL_2018001T055231_7_5.tif
hls_train/hls_train/chips/chip_20200801_S30_T37PFP_2020184T073621_2_11.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T37PFP_2020184T073621_2_11.tif
hls_train/hls_train/chips/chip_20161001_S30_T32QLF_2016244T095032_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20161001_S30_T32QLF_2016244T095032_7_3.tif
hls_train/hls_train/chips/chip_20190501_L30_T43RBJ_2019091T053743_6_0.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T43RBJ_2019091T053743_6_0.tif
hls_train/hls_train/chips/chip_20191101_S30_T40RCR_2019274T064701_7_11.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T40RCR_2019274T064701_7_11.tif
hls_train/hls_train/chips/chip_20180701_S30_T37QBU_2018150T075611_4_1.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T37QBU_2018150T075611_4_1.tif
hls_train/hls_train/chips/chip_20180301_S30_T38RMN_2018029T074149_3_4.tif,hls_train/hls_train/seg_maps/seg_map_20180301_S30_T38RMN_2018029T074149_3_4.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYQ_2019242T054409_5_9.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYQ_2019242T054409_5_9.tif
hls_train/hls_train/chips/chip_20200701_S30_T32QNF_2020153T095041_7_12.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T32QNF_2020153T095041_7_12.tif
hls_train/hls_train/chips/chip_20200601_L30_T37NCD_2020122T074714_1_10.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T37NCD_2020122T074714_1_10.tif
hls_train/hls_train/chips/chip_20200601_S30_T39RYL_2020122T065631_0_11.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T39RYL_2020122T065631_0_11.tif
hls_train/hls_train/chips/chip_20190601_S30_T41RKK_2019121T063631_2_4.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T41RKK_2019121T063631_2_4.tif
hls_train/hls_train/chips/chip_20201101_S30_T38NLM_2020278T071741_12_10.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38NLM_2020278T071741_12_10.tif
hls_train/hls_train/chips/chip_20190201_S30_T38PPV_2019003T072311_10_0.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T38PPV_2019003T072311_10_0.tif
hls_train/hls_train/chips/chip_20160601_L30_T38PNV_2016124T071406_7_4.tif,hls_train/hls_train/seg_maps/seg_map_20160601_L30_T38PNV_2016124T071406_7_4.tif
hls_train/hls_train/chips/chip_20171201_S30_T36QZK_2017303T081039_1_0.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T36QZK_2017303T081039_1_0.tif
hls_train/hls_train/chips/chip_20190201_S30_T39QXV_2019002T070259_1_10.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T39QXV_2019002T070259_1_10.tif
hls_train/hls_train/chips/chip_20180201_S30_T38QKD_2018001T074231_7_2.tif,hls_train/hls_train/seg_maps/seg_map_20180201_S30_T38QKD_2018001T074231_7_2.tif
hls_train/hls_train/chips/chip_20191101_S30_T28QGF_2019275T112121_3_10.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T28QGF_2019275T112121_3_10.tif
hls_train/hls_train/chips/chip_20201001_S30_T28QEF_2020245T112119_2_8.tif,hls_train/hls_train/seg_maps/seg_map_20201001_S30_T28QEF_2020245T112119_2_8.tif
hls_train/hls_train/chips/chip_20190501_L30_T38PNB_2019091T071924_4_5.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T38PNB_2019091T071924_4_5.tif
hls_train/hls_train/chips/chip_20190401_S30_T40RGP_2019061T063801_11_11.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T40RGP_2019061T063801_11_11.tif
hls_train/hls_train/chips/chip_20200801_S30_T40RGP_2020183T062631_8_1.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T40RGP_2020183T062631_8_1.tif
hls_train/hls_train/chips/chip_20201201_S30_T36QVG_2020306T082111_8_9.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T36QVG_2020306T082111_8_9.tif
hls_train/hls_train/chips/chip_20160501_L30_T43RDL_2016092T053115_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T43RDL_2016092T053115_11_0.tif
hls_train/hls_train/chips/chip_20201001_L30_T41RKL_2020246T062723_2_9.tif,hls_train/hls_train/seg_maps/seg_map_20201001_L30_T41RKL_2020246T062723_2_9.tif
hls_train/hls_train/chips/chip_20161101_L30_T43RCK_2016275T053801_8_1.tif,hls_train/hls_train/seg_maps/seg_map_20161101_L30_T43RCK_2016275T053801_8_1.tif
